iteration,click_time,start_time,end_time,bright_time,bright_time_2,xshm_start_time,xshm_end_time,yalmd_latency,vblanks
0,2818834853,2818842528,2818842722,2818845107,2818849323,2818842528,2818842722,0,2817548238;2817549354;2817553494;2817557690;2817561786;2817565948;2817570165;2817574317;2817578542;2817582680;2817586781;2817590951;2817595146;2817599370;2817603462;2817607682;2817611773;2817615983;2817620163;2817624310;2817628462;2817632655;2817636862;2817640970;2817645104;2817649300;2817653506;2817657688;2817661839;2817666015;2817670112;2817674337;2817678444;2817682651;2817686857;2817690954;2817695166;2817699341;2817703516;2817707687;2817711803;2817716038;2817720151;2817724338;2817728443;2817732676;2817736768;2817740989;2817745222;2817749345;2817753541;2817757694;2817761789;2817766041;2817770117;2817774308;2817778489;2817782600;2817786791;2817790977;2817795193;2817799279;2817803489;2817807688;2817811856;2817815951;2817820157;2817824345;2817828463;2817832686;2817836779;2817840961;2817845174;2817849352;2817853432;2817857603;2817861849;2817866023;2817870128;2817874270;2817878461;2817882651;2817886832;2817890931;2817895126;2817899276;2817903508;2817907702;2817911778;2817915968;2817920151;2817924324;2817928443;2817932616;2817936772;2817941001;2817945108;2817949324;2817953531;2817957669;2817961774;2817965947;2817970164;2817974296;2817978528;2817982606;2817986840;2817990966;2817995170;2817999290;2818003509;2818007612;2818011799;2818016039;2818020156;2818024377;2818028478;2818032598;2818036792;2818041002;2818045196;2818049296;2818053520;2818057643;2818061867;2818065978;2818070196;2818074300;2818078496;2818082619;2818086801;2818091003;2818095193;2818099296;2818103503;2818107693;2818111850;2818115948;2818120157;2818124347;2818128459;2818132671;2818136773;2818140993;2818145099;2818149303;2818153509;2818157602;2818161846;2818165929;2818170154;2818174265;2818178518;2818182615;2818186810;2818191004;2818195118;2818199341;2818203451;2818207650;2818211774;2818215983;2818220189;2818224291;2818228479;2818232602;2818236801;2818240989;2818245136;2818249345;2818253432;2818257623;2818261847;2818265956;2818270163;2818274360;2818278495;2818282669;2818286773;2818290974;2818295181;2818299289;2818303499;2818307605;2818311823;2818316047;2818320165;2818324291;2818328502;2818332683;2818336834;2818341020;2818345114;2818349313;2818353520;2818357636;2818361812;2818365926;2818370157;2818374354;2818378438;2818382691;2818386796;2818390991;2818395180;2818399297;2818403500;2818407603;2818411806;2818415926;2818420136;2818424342;2818428466;2818432605;2818436819;2818441021;2818445134;2818449342;2818453447;2818457650;2818461770;2818465995;2818470188;2818474302;2818478450;2818482651;2818486780;2818491000;2818495090;2818499316;2818503429;2818507662;2818511767;2818515973;2818520183;2818524324;2818528500;2818532605;2818536807;2818540939;2818545187;2818549312;2818553425;2818557641;2818561855;2818565959;2818570184;2818574278;2818578474;2818582665;2818586770;2818590992;2818595089;2818599293;2818603511;2818607609;2818611841;2818615932;2818620141;2818624264;2818628485;2818632604;2818636835;2818640953;2818645191;2818649342;2818653435;2818657635;2818661835;2818665953;2818670169;2818674272;2818678462;2818682681;2818686766;2818690997;2818695105;2818699329;2818703432;2818707637;2818711843;2818715948;2818720160;2818724347;2818728467;2818732661;2818736762;2818740983;2818745181;2818749301;2818753519;2818757654;2818761767;2818765990;2818770092;2818774285;2818778498;2818782653;2818786785;2818790927;2818795121;2818799318;2818803425;2818807643;2818811847;2818815984;2818820097;2818824288;2818828506;2818832593;2818836818;2818841015;2818845089;2818849282;
1,2820273156,2820274040,2820282086,2820286682,2820286923,2820279444,2820282086,14414,2819053496;2819057632;2819061754;2819065951;2819070121;2819074345;2819078452;2819082706;2819086756;2819090987;2819095178;2819099288;2819103419;2819107601;2819111760;2819116038;2819120098;2819124282;2819128529;2819132596;2819136837;2819141014;2819145161;2819149287;2819153503;2819157625;2819161776;2819165937;2819170174;2819174348;2819178523;2819182588;2819186866;2819190942;2819195198;2819199261;2819203552;2819207603;2819211800;2819215966;2819220191;2819224362;2819228431;2819232593;2819236771;2819241030;2819245186;2819249341;2819253470;2819257706;2819261847;2819265983;2819270102;2819274317;2819278476;2819282658;2819286829;2819290968;2819295140;2819299304;2819303454;2819307605;2819311756;2819315992;2819320178;2819324258;2819328487;2819332661;2819336797;2819340959;2819345173;2819349271;2819353486;2819357590;2819361803;2819365941;2819370177;2819374284;2819378505;2819382607;2819386825;2819390924;2819395142;2819399253;2819403451;2819407666;2819411776;2819415976;2819420090;2819424344;2819428455;2819432596;2819436809;2819440927;2819445161;2819449272;2819453492;2819457606;2819461809;2819465920;2819470122;2819474344;2819478440;2819482663;2819486780;2819491020;2819495121;2819499323;2819503429;2819507650;2819511773;2819515989;2819520096;2819524344;2819528458;2819532680;2819536793;2819541005;2819545107;2819549307;2819553462;2819557652;2819561793;2819565914;2819570133;2819574247;2819578456;2819582589;2819586803;2819590922;2819595136;2819599248;2819603464;2819607675;2819611774;2819615920;2819620154;2819624276;2819628506;2819632610;2819636748;2819640964;2819645184;2819649285;2819653515;2819657614;2819661820;2819665922;2819670130;2819674324;2819678453;2819682622;2819686842;2819690939;2819695151;2819699263;2819703494;2819707660;2819711751;2819715956;2819720172;2819724286;2819728532;2819732656;2819736762;2819740972;2819745084;2819749307;2819753418;2819757631;2819761750;2819765985;2819770086;2819774294;2819778414;2819782594;2819786801;2819790957;2819795173;2819799314;2819803432;2819807647;2819811843;2819815949;2819820154;2819824262;2819828468;2819832679;2819836774;2819840970;2819845081;2819849295;2819853494;2819857591;2819861814;2819866014;2819870125;2819874337;2819878444;2819882639;2819886747;2819890959;2819895114;2819899343;2819903445;2819907658;2819911767;2819915971;2819920180;2819924289;2819928510;2819932618;2819936772;2819940969;2819945175;2819949288;2819953504;2819957618;2819961833;2819965935;2819970170;2819974294;2819978411;2819982621;2819986836;2819990940;2819995078;2819999321;2820003460;2820007592;2820011837;2820015948;2820020158;2820024276;2820028482;2820032581;2820036843;2820041001;2820045079;2820049332;2820053498;2820057656;2820061814;2820065916;2820070190;2820074343;2820078426;2820082580;2820086749;2820090979;2820095163;2820099319;2820103469;2820107607;2820111762;2820115917;2820120126;2820124271;2820128450;2820132591;2820136763;2820141006;2820145171;2820149345;2820153489;2820157627;2820161795;2820165946;2820170099;2820174345;2820178421;2820182577;2820186835;2820190977;2820195152;2820199288;2820203457;2820207622;2820211760;2820216033;2820220077;2820224248;2820228505;2820232671;2820236815;2820240971;2820245125;2820249269;2820253438;2820257590;2820261842;2820265911;2820270159;2820274331;2820278471;2820282641;2820286790;
2,2821130476,2821132044,2821139605,2821145002,2821145062,2821136872,2821139605,13702,2820490948;2820495078;2820499260;2820503450;2820507654;2820511762;2820515912;2820520149;2820524253;2820528459;2820532574;2820536790;2820540937;2820545077;2820549295;2820553412;2820557626;2820561746;2820565988;2820570094;2820574314;2820578429;2820582633;2820586836;2820590939;2820595158;2820599271;2820603474;2820607672;2820611792;2820615908;2820620155;2820624271;2820628474;2820632573;2820636784;2820640989;2820645091;2820649316;2820653428;2820657674;2820661783;2820666001;2820670094;2820674298;2820678493;2820682603;2820686811;2820690928;2820695137;2820699270;2820703484;2820707598;2820711820;2820715938;2820720150;2820724244;2820728475;2820732571;2820736770;2820740975;2820745073;2820749294;2820753406;2820757615;2820761820;2820765930;2820770135;2820774341;2820778448;2820782609;2820786833;2820790956;2820795077;2820799316;2820803444;2820807663;2820811778;2820815992;2820820169;2820824294;2820828436;2820832660;2820836786;2820840904;2820845132;2820849276;2820853500;2820857617;2820861736;2820865948;2820870083;2820874308;2820878459;2820882577;2820886820;2820890938;2820895161;2820899298;2820903452;2820907572;2820911785;2820915923;2820920156;2820924274;2820928485;2820932569;2820936792;2820940917;2820945133;2820949268;2820953402;2820957656;2820961812;2820965917;2820970150;2820974234;2820978445;2820982659;2820986805;2820990921;2820995154;2820999270;2821003504;2821007651;2821011778;2821015912;2821020078;2821024255;2821028499;2821032579;2821036811;2821040965;2821045079;2821049315;2821053433;2821057580;2821061818;2821065932;2821070113;2821074330;2821078453;2821082595;2821086755;2821090933;2821095090;2821099259;2821103494;2821107572;2821111826;2821115988;2821120154;2821124272;2821128496;2821132659;2821136815;2821140911;2821145080;
3,2822757814,2822759017,2822766566,2822769961,2822774341,2822763600,2822766565,14561,2821349293;2821353490;2821357652;2821361815;2821365951;2821370119;2821374278;2821378439;2821382657;2821386822;2821390954;2821395164;2821399239;2821403480;2821407660;2821411811;2821415969;2821420129;2821424276;2821428452;2821432600;2821436758;2821440922;2821445079;2821449316;2821453481;2821457667;2821461818;2821465937;2821470144;2821474323;2821478480;2821482644;2821486807;2821490958;2821495063;2821499296;2821503469;2821507593;2821511752;2821515920;2821520067;2821524310;2821528459;2821532600;2821536742;2821540961;2821545094;2821549320;2821553474;2821557613;2821561737;2821565985;2821570119;2821574236;2821578420;2821582579;2821586731;2821590961;2821595097;2821599254;2821603481;2821607569;2821611794;2821615947;2821620080;2821624242;2821628470;2821632602;2821636766;2821640908;2821645093;2821649236;2821653412;2821657626;2821661807;2821665916;2821670137;2821674259;2821678423;2821682660;2821686739;2821690981;2821695134;2821699275;2821703458;2821707634;2821711779;2821715943;2821720091;2821724261;2821728406;2821732572;2821736792;2821740915;2821745123;2821749289;2821753404;2821757634;2821761816;2821765901;2821770108;2821774272;2821778460;2821782579;2821786818;2821790926;2821795130;2821799239;2821803452;2821807573;2821811784;2821815995;2821820061;2821824306;2821828451;2821832576;2821836762;2821840994;2821845126;2821849281;2821853437;2821857603;2821861765;2821865913;2821870065;2821874327;2821878461;2821882629;2821886818;2821890953;2821895086;2821899257;2821903415;2821907579;2821911772;2821915902;2821920080;2821924266;2821928415;2821932589;2821936803;2821940969;2821945119;2821949287;2821953435;2821957589;2821961737;2821965915;2821970127;2821974279;2821978437;2821982581;2821986737;2821990943;2821995090;2821999249;2822003407;2822007583;2822011769;2822015916;2822020087;2822024239;2822028416;2822032567;2822036805;2822040989;2822045058;2822049319;2822053486;2822057637;2822061807;2822065957;2822070107;2822074253;2822078424;2822082578;2822086735;2822090994;2822095160;2822099318;2822103476;2822107627;2822111781;2822115939;2822120075;2822124231;2822128484;2822132561;2822136791;2822140977;2822145141;2822149294;2822153438;2822157605;2822161808;2822165916;2822170064;2822174228;2822178492;2822182625;2822186754;2822190895;2822195159;2822199322;2822203479;2822207652;2822211798;2822215963;2822220137;2822224282;2822228457;2822232596;2822236764;2822240914;2822245084;2822249233;2822253487;2822257642;2822261819;2822265896;2822270149;2822274325;2822278480;2822282627;2822286770;2822290935;2822295086;2822299270;2822303464;2822307617;2822311771;2822315919;2822320085;2822324253;2822328400;2822332560;2822336825;2822340983;2822345115;2822349300;2822353489;2822357659;2822361809;2822365957;2822370109;2822374272;2822378439;2822382593;2822386743;2822390896;2822395152;2822399228;2822403439;2822407651;2822411776;2822415986;2822420095;2822424300;2822428446;2822432659;2822436776;2822440889;2822445092;2822449306;2822453412;2822457639;2822461739;2822465985;2822470093;2822474303;2822478410;2822482629;2822486725;2822490925;2822495134;2822499250;2822503470;2822507570;2822511776;2822515888;2822520096;2822524305;2822528401;2822532638;2822536757;2822540974;2822545086;2822549309;2822553426;2822557640;2822561745;2822565939;2822570084;2822574286;2822578395;2822582613;2822586726;2822590946;2822595150;2822599250;2822603472;2822607600;2822611729;2822615941;2822620054;2822624275;2822628389;2822632611;2822636748;2822640956;2822645062;2822649266;2822653477;2822657576;2822661807;2822665922;2822670136;2822674237;2822678445;2822682616;2822686824;2822690923;2822695145;2822699276;2822703478;2822707589;2822711736;2822715953;2822720051;2822724268;2822728474;2822732589;2822736794;2822740893;2822745110;2822749288;2822753398;2822757603;2822761743;2822765914;2822770086;2822774219;
4,2824020551,2824022020,2824028507,2824032527,2824036784,2824025027,2824028505,16468,2823132650;2823136805;2823140900;2823145138;2823149307;2823153385;2823157646;2823161794;2823165957;2823170116;2823174249;2823178423;2823182594;2823186740;2823190976;2823195137;2823199254;2823203463;2823207576;2823211730;2823215954;2823220071;2823224292;2823228406;2823232549;2823236773;2823240933;2823245083;2823249240;2823253453;2823257625;2823261814;2823265968;2823270120;2823274284;2823278450;2823282647;2823286721;2823290888;2823295048;2823299306;2823303467;2823307586;2823311730;2823315956;2823320146;2823324344;2823328396;2823332565;2823336827;2823340956;2823345116;2823349285;2823353457;2823357606;2823361789;2823365923;2823370156;2823374262;2823378461;2823382565;2823386742;2823390938;2823395088;2823399257;2823403394;2823407579;2823411727;2823415880;2823420155;2823424250;2823428472;2823432621;2823436790;2823440969;2823445119;2823449278;2823453426;2823457583;2823461754;2823465920;2823470066;2823474219;2823478473;2823482630;2823486788;2823490941;2823495147;2823499271;2823503385;2823507630;2823511763;2823515972;2823520070;2823524288;2823528394;2823532558;2823536811;2823540959;2823545109;2823549271;2823553420;2823557594;2823561745;2823565910;2823570071;2823574228;2823578444;2823582598;2823586750;2823590900;2823595055;2823599253;2823603392;2823607558;2823611826;2823615880;2823620139;2823624288;2823628457;2823632573;2823636748;2823640896;2823645076;2823649222;2823653451;2823657619;2823661798;2823665955;2823670118;2823674247;2823678427;2823682642;2823686715;2823690881;2823695066;2823699265;2823703433;2823707594;2823711743;2823715897;2823720082;2823724253;2823728394;2823732573;2823736777;2823740959;2823745095;2823749244;2823753398;2823757554;2823761709;2823765893;2823770046;2823774212;2823778463;2823782544;2823786734;2823790877;2823795065;2823799220;2823803473;2823807550;2823811716;2823815879;2823820094;2823824274;2823828443;2823832598;2823836777;2823840919;2823845077;2823849223;2823853401;2823857547;2823861804;2823865959;2823870114;2823874263;2823878446;2823882561;2823886765;2823890942;2823895076;2823899263;2823903416;2823907578;2823911809;2823915881;2823920157;2823924231;2823928482;2823932568;2823936796;2823940954;2823945078;2823949254;2823953391;2823957552;2823961769;2823965927;2823970052;2823974220;2823978382;2823982641;2823986790;2823990959;2823995064;2823999300;2824003469;2824007610;2824011736;2824015961;2824020065;2824024213;2824028484;2824032706;2824036742;
5,2825769651,2825771009,2825777378,2825782504,2825782598,2825773844,2825777377,16139,2824240973;2824245112;2824249281;2824253420;2824257598;2824261805;2824265958;2824270133;2824274278;2824278430;2824282601;2824286773;2824290919;2824295105;2824299294;2824303373;2824307575;2824311728;2824315887;2824320134;2824324299;2824328464;2824332550;2824336709;2824340970;2824345102;2824349248;2824353451;2824357592;2824361753;2824365930;2824370096;2824374247;2824378423;2824382586;2824386742;2824390887;2824395045;2824399292;2824403469;2824407588;2824411769;2824415949;2824420110;2824424299;2824428466;2824432547;2824436807;2824440954;2824445101;2824449269;2824453451;2824457612;2824461805;2824465956;2824470113;2824474262;2824478440;2824482590;2824486749;2824490953;2824495099;2824499243;2824503441;2824507616;2824511782;2824515928;2824520109;2824524266;2824528507;2824532597;2824536770;2824540908;2824545092;2824549265;2824553416;2824557597;2824561772;2824565928;2824570091;2824574258;2824578422;2824582585;2824586759;2824590931;2824595062;2824599213;2824603372;2824607631;2824611799;2824615950;2824620100;2824624272;2824628410;2824632592;2824636791;2824640942;2824645095;2824649256;2824653453;2824657575;2824661800;2824665891;2824670074;2824674289;2824678369;2824682590;2824686747;2824690874;2824695047;2824699206;2824703470;2824707612;2824711800;2824715931;2824720142;2824724299;2824728445;2824732601;2824736775;2824740925;2824745096;2824749258;2824753514;2824757592;2824761768;2824765922;2824770092;2824774263;2824778410;2824782637;2824786779;2824790924;2824795124;2824799281;2824803423;2824807573;2824811765;2824815941;2824820104;2824824278;2824828385;2824832571;2824836722;2824840906;2824845078;2824849215;2824853380;2824857580;2824861732;2824865894;2824870055;2824874219;2824878381;2824882630;2824886768;2824890956;2824895062;2824899252;2824903402;2824907580;2824911782;2824915903;2824920062;2824924280;2824928392;2824932541;2824936761;2824940882;2824945086;2824949248;2824953370;2824957545;2824961769;2824965951;2824970079;2824974258;2824978463;2824982536;2824986740;2824990887;2824995063;2824999204;2825003463;2825007611;2825011774;2825015926;2825020119;2825024288;2825028445;2825032587;2825036721;2825040863;2825045119;2825049291;2825053375;2825057606;2825061743;2825065908;2825070067;2825074219;2825078366;2825082629;2825086790;2825090885;2825095061;2825099252;2825103404;2825107573;2825111718;2825115866;2825120043;2825124296;2825128455;2825132613;2825136771;2825140893;2825145109;2825149201;2825153376;2825157619;2825161745;2825165901;2825170057;2825174222;2825178456;2825182614;2825186758;2825190934;2825195088;2825199240;2825203383;2825207564;2825211713;2825215888;2825220039;2825224251;2825228407;2825232563;2825236704;2825240875;2825245113;2825249279;2825253369;2825257560;2825261730;2825265911;2825270089;2825274241;2825278412;2825282577;2825286751;2825290905;2825295063;2825299214;2825303366;2825307620;2825311750;2825315920;2825320105;2825324266;2825328451;2825332538;2825336779;2825340912;2825345068;2825349219;2825353387;2825357534;2825361700;2825365950;2825370033;2825374241;2825378378;2825382630;2825386783;2825390944;2825395097;2825399239;2825403375;2825407630;2825411780;2825415932;2825420086;2825424247;2825428381;2825432549;2825436717;2825440870;2825445122;2825449275;2825453411;2825457541;2825461706;2825465962;2825470127;2825474269;2825478435;2825482597;2825486748;2825490895;2825495050;2825499197;2825503362;2825507529;2825511790;2825515889;2825520050;2825524248;2825528393;2825532564;2825536737;2825540945;2825545098;2825549294;2825553440;2825557606;2825561714;2825565865;2825570110;2825574259;2825578426;2825582584;2825586733;2825590904;2825595056;2825599203;2825603374;2825607578;2825611729;2825615891;2825620071;2825624242;2825628388;2825632551;2825636788;2825640861;2825645122;2825649286;2825653360;2825657621;2825661788;2825665938;2825670108;2825674263;2825678420;2825682588;2825686746;2825690903;2825695039;2825699199;2825703374;2825707528;2825711768;2825715890;2825720057;2825724246;2825728450;2825732596;2825736698;2825740875;2825745028;2825749274;2825753426;2825757593;2825761749;2825765939;2825770123;2825774234;2825778435;2825782556;
6,2826670822,2826671991,2826678031,2826682462,2826682532,2826675216,2826678030,12841,2825986693;2825990921;2825995085;2825999233;2826003412;2826007570;2826011688;2826015925;2826020125;2826024265;2826028455;2826032567;2826036704;2826040879;2826045086;2826049239;2826053354;2826057523;2826061767;2826065919;2826070064;2826074199;2826078437;2826082570;2826086758;2826090862;2826095078;2826099275;2826103418;2826107565;2826111691;2826115916;2826120089;2826124246;2826128397;2826132574;2826136709;2826140886;2826145060;2826149188;2826153437;2826157593;2826161748;2826165906;2826170094;2826174239;2826178353;2826182540;2826186745;2826190919;2826195094;2826199203;2826203366;2826207527;2826211762;2826215893;2826220087;2826224254;2826228446;2826232620;2826236708;2826240889;2826245019;2826249274;2826253435;2826257595;2826261709;2826265943;2826270104;2826274266;2826278427;2826282583;2826286766;2826290860;2826295087;2826299278;2826303352;2826307614;2826311686;2826315942;2826320094;2826324250;2826328421;2826332574;2826336728;2826340885;2826345026;2826349232;2826353396;2826357595;2826361755;2826365915;2826370027;2826374268;2826378436;2826382608;2826386743;2826390879;2826395064;2826399202;2826403449;2826407610;2826411763;2826415893;2826420046;2826424199;2826428450;2826432602;2826436772;2826440933;2826445092;2826449244;2826453404;2826457601;2826461700;2826465909;2826470029;2826474224;2826478377;2826482530;2826486684;2826490935;2826495072;2826499264;2826503392;2826507573;2826511724;2826515945;2826520133;2826524264;2826528360;2826532548;2826536700;2826540871;2826545023;2826549203;2826553387;2826557536;2826561696;2826565851;2826570040;2826574254;2826578450;2826582609;2826586764;2826590939;2826595107;2826599258;2826603409;2826607562;2826611690;2826615870;2826620034;2826624197;2826628360;2826632592;2826636773;2826640930;2826645042;2826649193;2826653382;2826657529;2826661736;2826665916;2826670067;2826674271;2826678369;2826682530;
7,2828431096,2828431997,2828438764,2828444929,2828445170,2828435994,2828438763,11643,2826886726;2826890893;2826895051;2826899304;2826903361;2826907553;2826911784;2826915874;2826920064;2826924195;2826928351;2826932579;2826936821;2826940911;2826945087;2826949283;2826953410;2826957585;2826961756;2826965910;2826970107;2826974255;2826978401;2826982574;2826986842;2826990920;2826995093;2826999243;2827003404;2827007583;2827011756;2827015901;2827020109;2827024282;2827028451;2827032580;2827036696;2827040875;2827045029;2827049290;2827053461;2827057618;2827061757;2827065950;2827070108;2827074283;2827078452;2827082580;2827086757;2827090904;2827095065;2827099291;2827103375;2827107514;2827111722;2827115909;2827120071;2827124261;2827128349;2827132627;2827136792;2827140983;2827145067;2827149258;2827153401;2827157569;2827161819;2827165913;2827170062;2827174222;2827178408;2827182578;2827186812;2827190904;2827195071;2827199312;2827203407;2827207580;2827211686;2827215958;2827220042;2827224196;2827228357;2827232553;2827236712;2827240864;2827245020;2827249182;2827253382;2827257514;2827261741;2827265845;2827270066;2827274239;2827278448;2827282624;2827286720;2827290905;2827295080;2827299252;2827303406;2827307565;2827311727;2827315906;2827320095;2827324247;2827328401;2827332550;2827336817;2827340897;2827345067;2827349257;2827353406;2827357586;2827361818;2827365899;2827370087;2827374376;2827378399;2827382571;2827386717;2827390903;2827395066;2827399265;2827403409;2827407580;2827411721;2827415903;2827420090;2827424311;2827428416;2827432575;2827436696;2827440878;2827445011;2827449180;2827453419;2827457575;2827461753;2827465904;2827470074;2827474210;2827478394;2827482581;2827486731;2827490895;2827495071;2827499249;2827503402;2827507570;2827511746;2827515905;2827520129;2827524264;2827528373;2827532597;2827536712;2827540872;2827545055;2827549188;2827553423;2827557551;2827561700;2827565854;2827570101;2827574221;2827578442;2827582607;2827586729;2827590848;2827595019;2827599183;2827603352;2827607593;2827611737;2827615908;2827620041;2827624269;2827628393;2827632607;2827636749;2827640855;2827645102;2827649219;2827653405;2827657527;2827661698;2827665907;2827670044;2827674191;2827678409;2827682527;2827686744;2827690857;2827695101;2827699243;2827703344;2827707570;2827711679;2827715899;2827720044;2827724257;2827728417;2827732559;2827736688;2827740852;2827745100;2827749225;2827753377;2827757516;2827761736;2827765874;2827770098;2827774217;2827778413;2827782535;2827786768;2827790944;2827795005;2827799171;2827803364;2827807523;2827811686;2827815850;2827820033;2827824275;2827828351;2827832598;2827836731;2827840889;2827845069;2827849189;2827853397;2827857507;2827861717;2827865899;2827870024;2827874258;2827878368;2827882528;2827886669;2827890927;2827895058;2827899175;2827903347;2827907578;2827911683;2827915891;2827920035;2827924268;2827928383;2827932600;2827936751;2827940865;2827945026;2827949172;2827953385;2827957604;2827961723;2827965881;2827970105;2827974210;2827978431;2827982546;2827986762;2827990869;2827995003;2827999231;2828003346;2828007507;2828011756;2828015860;2828020086;2828024232;2828028353;2828032586;2828036722;2828040853;2828045095;2828049227;2828053367;2828057501;2828061724;2828065835;2828070076;2828074182;2828078414;2828082551;2828086772;2828090898;2828095061;2828099171;2828103344;2828107554;2828111676;2828115888;2828120026;2828124182;2828128417;2828132567;2828136679;2828140909;2828145098;2828149219;2828153372;2828157501;2828161739;2828165840;2828170065;2828174181;2828178406;2828182516;2828186741;2828190856;2828195096;2828199239;2828203349;2828207572;2828211686;2828215889;2828220036;2828224252;2828228392;2828232507;2828236761;2828240875;2828245049;2828249266;2828253387;2828257522;2828261733;2828265843;2828270097;2828274210;2828278424;2828282542;2828286727;2828290934;2828295094;2828299233;2828303345;2828307583;2828311751;2828315887;2828320100;2828324238;2828328358;2828332585;2828336696;2828340850;2828345006;2828349231;2828353384;2828357596;2828361713;2828365831;2828370051;2828374194;2828378432;2828382564;2828386670;2828390933;2828395003;2828399226;2828403349;2828407563;2828411680;2828415922;2828420062;2828424176;2828428382;2828432504;2828436729;2828440848;2828445002;
8,2830002584,2830003943,2830010752,2830015771,2830015836,2830007918,2830010751,14039,2828811745;2828815843;2828820043;2828824258;2828828356;2828832583;2828836697;2828840928;2828845061;2828849220;2828853327;2828857564;2828861683;2828865899;2828870017;2828874242;2828878419;2828882536;2828886750;2828890867;2828895080;2828899237;2828903394;2828907526;2828911735;2828915860;2828920084;2828924192;2828928396;2828932545;2828936675;2828940911;2828945063;2828949192;2828953420;2828957541;2828961690;2828965909;2828970022;2828974241;2828978352;2828982565;2828986715;2828990852;2828995080;2828999190;2829003326;2829007547;2829011754;2829015873;2829020090;2829024239;2829028365;2829032577;2829036682;2829040908;2829045004;2829049185;2829053416;2829057527;2829061697;2829065918;2829070039;2829074209;2829078329;2829082546;2829086665;2829090919;2829095063;2829099236;2829103347;2829107490;2829111743;2829115858;2829120086;2829124247;2829128358;2829132559;2829136670;2829140877;2829145086;2829149170;2829153386;2829157504;2829161730;2829165847;2829169994;2829174214;2829178330;2829182561;2829186700;2829190916;2829195019;2829199193;2829203424;2829207541;2829211748;2829215854;2829220091;2829224196;2829228357;2829232587;2829236663;2829240879;2829245085;2829249178;2829253389;2829257513;2829261739;2829265886;2829270025;2829274254;2829278368;2829282513;2829286744;2829290837;2829295069;2829299231;2829303381;2829307544;2829311757;2829315883;2829319999;2829324255;2829328366;2829332590;2829336698;2829340821;2829345063;2829349214;2829353328;2829357542;2829361676;2829365899;2829370027;2829374249;2829378348;2829382524;2829386733;2829390845;2829395057;2829399189;2829403331;2829407552;2829411659;2829415885;2829420024;2829424240;2829428360;2829432583;2829436665;2829440901;2829445007;2829449169;2829453387;2829457507;2829461711;2829465920;2829470064;2829474212;2829478348;2829482525;2829486748;2829490864;2829495045;2829499207;2829503334;2829507568;2829511679;2829515909;2829520057;2829524162;2829528388;2829532499;2829536748;2829540870;2829545086;2829549193;2829553412;2829557522;2829561702;2829565910;2829570026;2829574244;2829578358;2829582486;2829586708;2829590824;2829595054;2829599195;2829603332;2829607562;2829611673;2829615883;2829619995;2829624181;2829628370;2829632578;2829636701;2829640872;2829644987;2829649175;2829653394;2829657503;2829661723;2829665846;2829669986;2829674197;2829678406;2829682519;2829686747;2829690861;2829695076;2829699246;2829703355;2829707584;2829711749;2829715866;2829720074;2829724192;2829728438;2829732555;2829736674;2829740916;2829745051;2829749206;2829753418;2829757532;2829761733;2829765874;2829769985;2829774204;2829778390;2829782555;2829786665;2829790883;2829795031;2829799223;2829803366;2829807574;2829811652;2829815879;2829820025;2829824163;2829828400;2829832548;2829836674;2829840898;2829845004;2829849173;2829853415;2829857527;2829861704;2829865836;2829870008;2829874236;2829878370;2829882512;2829886743;2829890871;2829895020;2829899179;2829903375;2829907493;2829911736;2829915833;2829920064;2829924200;2829928407;2829932504;2829936711;2829940850;2829945062;2829949219;2829953325;2829957573;2829961705;2829965915;2829970034;2829974244;2829978406;2829982520;2829986752;2829990863;2829994990;2829999202;2830003339;2830007571;2830011721;2830015859;
