,id,threshold,framework,complexity,framework_complexity,fullscreen,fullscreen_mode,program,ete,fw,diff
0,0,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,22506,2039,20467
1,1,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,21848,2137,19711
2,2,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,21599,2149,19450
3,3,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,24209,2070,22139
4,4,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,22966,2235,20731
5,5,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,21529,1022,20507
6,6,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,21718,1290,20428
7,7,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,22076,2131,19945
8,8,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,22746,2244,20502
9,9,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,22605,2159,20446
10,10,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,21813,1299,20514
11,11,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,22246,2130,20116
12,12,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,22952,2088,20864
13,13,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,22965,2182,20783
14,14,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,20616,2181,18435
15,15,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,21931,2197,19734
16,16,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,22585,2143,20442
17,17,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,21323,2757,18566
18,18,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,23897,1404,22493
19,19,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,21815,2029,19786
20,20,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,22705,2220,20485
21,21,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,21331,2752,18579
22,22,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,22458,2155,20303
23,23,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,21083,2014,19069
24,24,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,22557,2197,20360
25,25,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,21886,1323,20563
26,26,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,24305,2190,22115
27,27,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,22917,1989,20928
28,28,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,21959,2230,19729
29,29,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,21242,2803,18439
30,30,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,24599,2194,22405
31,31,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,22153,2120,20033
32,32,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,21482,2155,19327
33,33,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,22799,2231,20568
34,34,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,21722,1267,20455
35,35,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,21719,2222,19497
36,36,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,21671,2178,19493
37,37,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,21002,2543,18459
38,38,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,21577,2120,19457
39,39,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,22964,2220,20744
40,40,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,21982,1429,20553
41,41,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,22417,2144,20273
42,42,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,23562,2280,21282
43,43,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,24309,2096,22213
44,44,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,21072,2634,18438
45,45,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,22319,2157,20162
46,46,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,23203,2058,21145
47,47,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,22426,2209,20217
48,48,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,21789,1345,20444
49,49,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,23255,1996,21259
50,50,512,Godot,rects,Godot_rects,fullscreen,3,getdbits,23640,2045,21595
