,id,threshold,framework,complexity,framework_complexity,fullscreen,fullscreen_mode,program,ete,fw,diff
0,0,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,12182,2265,9917
1,1,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,12876,2208,10668
2,2,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,19626,2977,16649
3,3,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,22793,2278,20515
4,4,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,19898,2186,17712
5,5,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,16529,1841,14688
6,6,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,15138,2371,12767
7,7,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,24788,2149,22639
8,8,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,17764,1133,16631
9,9,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,8705,2036,6669
10,10,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,13427,2066,11361
11,11,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,14321,2250,12071
12,12,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,8235,1656,6579
13,13,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,7899,2148,5751
14,14,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,22386,1770,20616
15,15,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,18554,2209,16345
16,16,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,12853,2466,10387
17,17,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,21740,2200,19540
18,18,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,22841,2077,20764
19,19,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,7325,2186,5139
20,20,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,14000,2322,11678
21,21,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,22796,2271,20525
22,22,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,6477,1749,4728
23,23,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,16735,2170,14565
24,24,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,14964,2397,12567
25,25,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,13138,2369,10769
26,26,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,18586,2191,16395
27,27,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,24502,2462,22040
28,28,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,10247,2270,7977
29,29,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,7516,2890,4626
30,30,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,7673,2065,5608
31,31,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,8256,2257,5999
32,32,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,8706,1868,6838
33,33,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,11148,2307,8841
34,34,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,9831,2195,7636
35,35,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,14225,2312,11913
36,36,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,11685,2517,9168
37,37,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,18278,2026,16252
38,38,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,21572,2218,19354
39,39,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,18262,2313,15949
40,40,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,10350,2152,8198
41,41,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,24707,2270,22437
42,42,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,21601,3063,18538
43,43,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,11916,2285,9631
44,44,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,22330,2543,19787
45,45,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,17597,1069,16528
46,46,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,16768,2429,14339
47,47,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,7564,2078,5486
48,48,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,19682,2083,17599
49,49,505,pyglet,image,pyglet_image,fullscreen,3,getdbits,18216,2651,15565
