,id,threshold,framework,complexity,framework_complexity,fullscreen,fullscreen_mode,program,ete,fw,diff
0,0,519,win32,default,win32_default,small,5,bitblt,6589,2749,3840
1,1,519,win32,default,win32_default,small,5,bitblt,7558,3141,4417
2,2,519,win32,default,win32_default,small,5,bitblt,6670,2152,4518
3,3,519,win32,default,win32_default,small,5,bitblt,7559,3150,4409
4,4,519,win32,default,win32_default,small,5,bitblt,6629,2331,4298
5,5,519,win32,default,win32_default,small,5,bitblt,6631,2340,4291
6,6,519,win32,default,win32_default,small,5,bitblt,6670,2235,4435
7,7,519,win32,default,win32_default,small,5,bitblt,6587,2070,4517
8,8,519,win32,default,win32_default,small,5,bitblt,6671,2224,4447
9,9,519,win32,default,win32_default,small,5,bitblt,7135,2900,4235
10,10,519,win32,default,win32_default,small,5,bitblt,6629,2168,4461
11,11,519,win32,default,win32_default,small,5,bitblt,6629,2036,4593
12,12,519,win32,default,win32_default,small,5,bitblt,6628,2232,4396
13,13,519,win32,default,win32_default,small,5,bitblt,7600,3003,4597
14,14,519,win32,default,win32_default,small,5,bitblt,5657,1338,4319
15,15,519,win32,default,win32_default,small,5,bitblt,6628,2250,4378
16,16,519,win32,default,win32_default,small,5,bitblt,7601,3050,4551
17,17,519,win32,default,win32_default,small,5,bitblt,5618,1178,4440
18,18,519,win32,default,win32_default,small,5,bitblt,6631,2141,4490
19,19,519,win32,default,win32_default,small,5,bitblt,6628,2103,4525
20,20,519,win32,default,win32_default,small,5,bitblt,6629,2325,4304
21,21,519,win32,default,win32_default,small,5,bitblt,5614,3264,2350
22,22,519,win32,default,win32_default,small,5,bitblt,6670,2296,4374
23,23,519,win32,default,win32_default,small,5,bitblt,5614,1190,4424
24,24,519,win32,default,win32_default,small,5,bitblt,6586,2139,4447
25,25,519,win32,default,win32_default,small,5,bitblt,6628,2344,4284
26,26,519,win32,default,win32_default,small,5,bitblt,6629,2261,4368
27,27,519,win32,default,win32_default,small,5,bitblt,5615,3112,2503
28,28,519,win32,default,win32_default,small,5,bitblt,6628,2244,4384
29,29,519,win32,default,win32_default,small,5,bitblt,5615,1136,4479
30,30,519,win32,default,win32_default,small,5,bitblt,6629,2204,4425
31,31,519,win32,default,win32_default,small,5,bitblt,6628,2276,4352
32,32,519,win32,default,win32_default,small,5,bitblt,6165,1819,4346
33,33,519,win32,default,win32_default,small,5,bitblt,5656,1225,4431
34,34,519,win32,default,win32_default,small,5,bitblt,5615,1344,4271
35,35,519,win32,default,win32_default,small,5,bitblt,7600,3116,4484
36,36,519,win32,default,win32_default,small,5,bitblt,6628,2174,4454
37,37,519,win32,default,win32_default,small,5,bitblt,5614,1223,4391
38,38,519,win32,default,win32_default,small,5,bitblt,6671,2356,4315
