,id,threshold,framework,complexity,framework_complexity,fullscreen,fullscreen_mode,program,ete,fw,diff
0,0,520,SDL2_OpenGLES,default,SDL2_OpenGLES_default,small,5,getdbits,8069,3852,4217
1,1,520,SDL2_OpenGLES,default,SDL2_OpenGLES_default,small,5,getdbits,8617,2196,6421
2,2,520,SDL2_OpenGLES,default,SDL2_OpenGLES_default,small,5,getdbits,6586,1069,5517
3,3,520,SDL2_OpenGLES,default,SDL2_OpenGLES_default,small,5,getdbits,7644,3505,4139
4,4,520,SDL2_OpenGLES,default,SDL2_OpenGLES_default,small,5,getdbits,7642,3430,4212
5,5,520,SDL2_OpenGLES,default,SDL2_OpenGLES_default,small,5,getdbits,7600,3339,4261
6,6,520,SDL2_OpenGLES,default,SDL2_OpenGLES_default,small,5,getdbits,6670,2400,4270
7,7,520,SDL2_OpenGLES,default,SDL2_OpenGLES_default,small,5,getdbits,8571,1301,7270
8,8,520,SDL2_OpenGLES,default,SDL2_OpenGLES_default,small,5,getdbits,6628,1078,5550
9,9,520,SDL2_OpenGLES,default,SDL2_OpenGLES_default,small,5,getdbits,7641,1086,6555
10,10,520,SDL2_OpenGLES,default,SDL2_OpenGLES_default,small,5,getdbits,6628,1067,5561
11,11,520,SDL2_OpenGLES,default,SDL2_OpenGLES_default,small,5,getdbits,7600,1106,6494
12,12,520,SDL2_OpenGLES,default,SDL2_OpenGLES_default,small,5,getdbits,7645,1089,6556
13,13,520,SDL2_OpenGLES,default,SDL2_OpenGLES_default,small,5,getdbits,7599,1495,6104
14,14,520,SDL2_OpenGLES,default,SDL2_OpenGLES_default,small,5,getdbits,7643,1559,6084
15,15,520,SDL2_OpenGLES,default,SDL2_OpenGLES_default,small,5,getdbits,6631,3758,2873
16,16,520,SDL2_OpenGLES,default,SDL2_OpenGLES_default,small,5,getdbits,7601,1325,6276
17,17,520,SDL2_OpenGLES,default,SDL2_OpenGLES_default,small,5,getdbits,7643,3306,4337
18,18,520,SDL2_OpenGLES,default,SDL2_OpenGLES_default,small,5,getdbits,8619,2055,6564
19,19,520,SDL2_OpenGLES,default,SDL2_OpenGLES_default,small,5,getdbits,6629,2203,4426
20,20,520,SDL2_OpenGLES,default,SDL2_OpenGLES_default,small,5,getdbits,7601,3453,4148
21,21,520,SDL2_OpenGLES,default,SDL2_OpenGLES_default,small,5,getdbits,7603,3165,4438
22,22,520,SDL2_OpenGLES,default,SDL2_OpenGLES_default,small,5,getdbits,7684,3303,4381
23,23,520,SDL2_OpenGLES,default,SDL2_OpenGLES_default,small,5,getdbits,7603,3351,4252
24,24,520,SDL2_OpenGLES,default,SDL2_OpenGLES_default,small,5,getdbits,7600,1149,6451
25,25,520,SDL2_OpenGLES,default,SDL2_OpenGLES_default,small,5,getdbits,6671,1173,5498
26,26,520,SDL2_OpenGLES,default,SDL2_OpenGLES_default,small,5,getdbits,7599,3459,4140
27,27,520,SDL2_OpenGLES,default,SDL2_OpenGLES_default,small,5,getdbits,6629,2388,4241
28,28,520,SDL2_OpenGLES,default,SDL2_OpenGLES_default,small,5,getdbits,7600,3544,4056
29,29,520,SDL2_OpenGLES,default,SDL2_OpenGLES_default,small,5,getdbits,8656,1400,7256
30,30,520,SDL2_OpenGLES,default,SDL2_OpenGLES_default,small,5,getdbits,6588,1337,5251
31,31,520,SDL2_OpenGLES,default,SDL2_OpenGLES_default,small,5,getdbits,7644,1106,6538
32,32,520,SDL2_OpenGLES,default,SDL2_OpenGLES_default,small,5,getdbits,7600,3283,4317
33,33,520,SDL2_OpenGLES,default,SDL2_OpenGLES_default,small,5,getdbits,7642,1322,6320
34,34,520,SDL2_OpenGLES,default,SDL2_OpenGLES_default,small,5,getdbits,7137,1237,5900
35,35,520,SDL2_OpenGLES,default,SDL2_OpenGLES_default,small,5,getdbits,8660,1448,7212
36,36,520,SDL2_OpenGLES,default,SDL2_OpenGLES_default,small,5,getdbits,7600,3330,4270
37,37,520,SDL2_OpenGLES,default,SDL2_OpenGLES_default,small,5,getdbits,6629,986,5643
38,38,520,SDL2_OpenGLES,default,SDL2_OpenGLES_default,small,5,getdbits,6628,2520,4108
39,39,520,SDL2_OpenGLES,default,SDL2_OpenGLES_default,small,5,getdbits,6629,1123,5506
