,id,threshold,framework,complexity,framework_complexity,fullscreen,fullscreen_mode,program,fw_running,program_fwrunning,ete,fw,diff
0,0,509\r\n',GLEW_SDL,default,GLEW_SDL_default,True,3,getpixel,True,getpixel_True,6298,-1,6299
1,1,509\r\n',GLEW_SDL,default,GLEW_SDL_default,True,3,getpixel,True,getpixel_True,3633,-1,3634
2,2,509\r\n',GLEW_SDL,default,GLEW_SDL_default,True,3,getpixel,True,getpixel_True,3715,-1,3716
3,3,509\r\n',GLEW_SDL,default,GLEW_SDL_default,True,3,getpixel,True,getpixel_True,4686,-1,4687
4,4,509\r\n',GLEW_SDL,default,GLEW_SDL_default,True,3,getpixel,True,getpixel_True,4686,-1,4687
5,5,509\r\n',GLEW_SDL,default,GLEW_SDL_default,True,3,getpixel,True,getpixel_True,4094,-1,4095
6,6,509\r\n',GLEW_SDL,default,GLEW_SDL_default,True,3,getpixel,True,getpixel_True,4686,-1,4687
7,7,509\r\n',GLEW_SDL,default,GLEW_SDL_default,True,3,getpixel,True,getpixel_True,3630,-1,3631
8,8,509\r\n',GLEW_SDL,default,GLEW_SDL_default,True,3,getpixel,True,getpixel_True,4690,-1,4691
9,9,509\r\n',GLEW_SDL,default,GLEW_SDL_default,True,3,getpixel,True,getpixel_True,4686,-1,4687
10,10,509\r\n',GLEW_SDL,default,GLEW_SDL_default,True,3,getpixel,True,getpixel_True,4221,-1,4222
11,11,509\r\n',GLEW_SDL,default,GLEW_SDL_default,True,3,getpixel,True,getpixel_True,5108,-1,5109
12,12,509\r\n',GLEW_SDL,default,GLEW_SDL_default,True,3,getpixel,True,getpixel_True,4686,-1,4687
13,13,509\r\n',GLEW_SDL,default,GLEW_SDL_default,True,3,getpixel,True,getpixel_True,3164,-1,3165
14,14,509\r\n',GLEW_SDL,default,GLEW_SDL_default,True,3,getpixel,True,getpixel_True,3630,-1,3631
15,15,509\r\n',GLEW_SDL,default,GLEW_SDL_default,True,3,getpixel,True,getpixel_True,3672,-1,3673
16,16,509\r\n',GLEW_SDL,default,GLEW_SDL_default,True,3,getpixel,True,getpixel_True,4221,-1,4222
17,17,509\r\n',GLEW_SDL,default,GLEW_SDL_default,True,3,getpixel,True,getpixel_True,3672,-1,3673
18,18,509\r\n',GLEW_SDL,default,GLEW_SDL_default,True,3,getpixel,True,getpixel_True,4221,-1,4222
19,19,509\r\n',GLEW_SDL,default,GLEW_SDL_default,True,3,getpixel,True,getpixel_True,4647,-1,4648
20,20,509\r\n',GLEW_SDL,default,GLEW_SDL_default,True,3,getpixel,True,getpixel_True,4686,-1,4687
21,21,509\r\n',GLEW_SDL,default,GLEW_SDL_default,True,3,getpixel,True,getpixel_True,3633,-1,3634
22,22,509\r\n',GLEW_SDL,default,GLEW_SDL_default,True,3,getpixel,True,getpixel_True,4221,-1,4222
23,23,509\r\n',GLEW_SDL,default,GLEW_SDL_default,True,3,getpixel,True,getpixel_True,5193,-1,5194
24,24,509\r\n',GLEW_SDL,default,GLEW_SDL_default,True,3,getpixel,True,getpixel_True,4179,-1,4180
25,25,509\r\n',GLEW_SDL,default,GLEW_SDL_default,True,3,getpixel,True,getpixel_True,3207,-1,3208
26,26,509\r\n',GLEW_SDL,default,GLEW_SDL_default,True,3,getpixel,True,getpixel_True,4178,-1,4179
27,27,509\r\n',GLEW_SDL,default,GLEW_SDL_default,True,3,getpixel,True,getpixel_True,4644,-1,4645
28,28,509\r\n',GLEW_SDL,default,GLEW_SDL_default,True,3,getpixel,True,getpixel_True,4686,-1,4687
29,29,509\r\n',GLEW_SDL,default,GLEW_SDL_default,True,3,getpixel,True,getpixel_True,5234,-1,5235
30,30,509\r\n',GLEW_SDL,default,GLEW_SDL_default,True,3,getpixel,True,getpixel_True,3417,-1,3418
31,31,509\r\n',GLEW_SDL,default,GLEW_SDL_default,True,3,getpixel,True,getpixel_True,3418,-1,3419
32,32,509\r\n',GLEW_SDL,default,GLEW_SDL_default,True,3,getpixel,True,getpixel_True,4686,-1,4687
33,33,509\r\n',GLEW_SDL,default,GLEW_SDL_default,True,3,getpixel,True,getpixel_True,4263,-1,4264
34,34,509\r\n',GLEW_SDL,default,GLEW_SDL_default,True,3,getpixel,True,getpixel_True,3672,-1,3673
35,35,509\r\n',GLEW_SDL,default,GLEW_SDL_default,True,3,getpixel,True,getpixel_True,3672,-1,3673
36,36,509\r\n',GLEW_SDL,default,GLEW_SDL_default,True,3,getpixel,True,getpixel_True,3672,-1,3673
37,37,509\r\n',GLEW_SDL,default,GLEW_SDL_default,True,3,getpixel,True,getpixel_True,5193,-1,5194
38,38,509\r\n',GLEW_SDL,default,GLEW_SDL_default,True,3,getpixel,True,getpixel_True,3334,-1,3335
39,39,509\r\n',GLEW_SDL,default,GLEW_SDL_default,True,3,getpixel,True,getpixel_True,3587,-1,3588
40,40,509\r\n',GLEW_SDL,default,GLEW_SDL_default,True,3,getpixel,True,getpixel_True,3250,-1,3251
