,id,threshold,framework,complexity,framework_complexity,fullscreen,fullscreen_mode,program,fw_running,program_fwrunning,ete,fw,diff
0,0,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,10775,4654,6121
1,1,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9585,6153,3432
2,2,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9629,6139,3490
3,3,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9627,6101,3526
4,4,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9590,6211,3379
5,5,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9627,3513,6114
6,6,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9162,3304,5858
7,7,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9631,6175,3456
8,8,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,10641,4693,5948
9,9,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9591,6097,3494
10,10,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,10178,4187,5991
11,11,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9631,6154,3477
12,12,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,10601,4789,5812
13,13,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9630,6048,3582
14,14,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9628,6195,3433
15,15,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,10645,4815,5830
16,16,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9585,6123,3462
17,17,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9629,3586,6043
18,18,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,10641,4562,6079
19,19,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9631,3649,5982
20,20,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,10600,4886,5714
21,21,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,10641,4737,5904
22,22,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,8613,4961,3652
23,23,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9627,3643,5984
24,24,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9627,3597,6030
25,25,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9629,6212,3417
26,26,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,10642,4889,5753
27,27,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9587,3589,5998
28,28,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,10644,4728,5916
29,29,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,8613,5320,3293
30,30,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,10599,4753,5846
31,31,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9630,6104,3526
32,32,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9627,3629,5998
33,33,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,10643,4877,5766
34,34,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9585,6120,3465
35,35,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,10642,4908,5734
36,36,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,10644,4980,5664
37,37,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9628,6027,3601
38,38,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9590,5903,3687
39,39,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9628,6304,3324
40,40,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9628,6051,3577
41,41,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,10642,4588,6054
42,42,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,10601,4723,5878
43,43,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9629,5703,3926
44,44,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,10641,4766,5875
45,45,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,8619,5093,3526
46,46,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,8615,5159,3456
47,47,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,10599,4006,6593
48,48,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9628,3513,6115
49,49,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,10643,4652,5991
50,50,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,10641,4884,5757
51,51,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,10599,4890,5709
52,52,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9627,6107,3520
53,53,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9629,5590,4039
54,54,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9627,3570,6057
55,55,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9585,3615,5970
56,56,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,10641,4865,5776
57,57,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9630,6112,3518
58,58,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9629,6120,3509
59,59,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9630,6194,3436
60,60,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9631,3785,5846
61,61,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9630,3583,6047
62,62,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9590,6185,3405
63,63,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,10642,4911,5731
64,64,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,10643,4711,5932
65,65,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,8619,5211,3408
66,66,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9631,6121,3510
67,67,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,7600,3620,3980
68,68,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,10641,4881,5760
69,69,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,10600,4738,5862
70,70,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9544,6178,3366
71,71,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,10641,4791,5850
72,72,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9628,6120,3508
73,73,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9633,6047,3586
74,74,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,8618,5204,3414
75,75,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9633,3562,6071
76,76,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9629,6118,3511
77,77,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,8614,5181,3433
78,78,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,10646,4853,5793
79,79,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9587,3867,5720
80,80,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9627,6158,3469
81,81,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9627,3734,5893
82,82,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9629,6016,3613
83,83,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,10643,4773,5870
84,84,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9587,3508,6079
85,85,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,10641,4848,5793
86,86,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,10599,4722,5877
87,87,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9629,6285,3344
88,88,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9628,3550,6078
89,89,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,10643,4058,6585
90,90,508\r\n',Qt5,default,Qt5_default,True,2,getdbits,True,getdbits_True,9628,6144,3484
