,id,threshold,framework,complexity,framework_complexity,fullscreen,fullscreen_mode,program,fw_running,program_fwrunning,ete,fw,diff
0,0,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,39028,32726,6302
1,1,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,37557,31820,5737
2,2,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,37635,33520,4115
3,3,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,40602,34556,6046
4,4,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,38648,32288,6360
5,5,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,38609,34594,4015
6,6,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,38648,33172,5476
7,7,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,40601,35774,4827
8,8,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,39626,33591,6035
9,9,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,39630,33383,6247
10,10,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,40631,34454,6177
11,11,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,37597,31628,5969
12,12,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,38141,31767,6374
13,13,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,37634,31594,6040
14,14,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,37636,34949,2687
15,15,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,38603,32524,6079
16,16,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,40641,34750,5891
17,17,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,38649,32766,5883
18,18,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,38602,36269,2333
19,19,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,39162,32879,6283
20,20,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,38616,32539,6077
21,21,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,38146,34488,3658
22,22,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,39628,36752,2876
23,23,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,41651,35722,5929
24,24,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,37595,31749,5846
25,25,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,38654,33007,5647
26,26,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,42617,36955,5662
27,27,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,38613,32493,6120
28,28,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,38604,32314,6290
29,29,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,39618,33308,6310
30,30,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,40643,34397,6246
31,31,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,38615,32447,6168
32,32,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,37632,31460,6172
33,33,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,38606,35789,2817
34,34,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,39627,35964,3663
35,35,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,41612,38053,3559
36,36,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,43598,37397,6201
37,37,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,40685,34297,6388
38,38,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,38611,34432,4179
39,39,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,38613,32885,5728
40,40,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,39621,33287,6334
41,41,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,37631,31788,5843
42,42,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,39618,33444,6174
43,43,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,38611,32076,6535
44,44,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,46630,37860,8770
45,45,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,38605,32280,6325
46,46,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,38644,32453,6191
47,47,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,40643,35840,4803
48,48,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,38605,33240,5365
49,49,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,39620,33107,6513
50,50,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,37641,34760,2881
51,51,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,39627,33767,5860
52,52,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,41614,34858,6756
53,53,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,37595,33605,3990
54,54,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,42629,36647,5982
55,55,509\r\n',pygame,rects,pygame_rects,True,2,getpixel,True,getpixel_True,38613,32450,6163
