,id,threshold,framework,complexity,framework_complexity,fullscreen,fullscreen_mode,program,fw_running,program_fwrunning,ete,fw,diff
0,0,510\r\n',psychopy_pyglet,default,psychopy_pyglet_default,False,5,windup_fullscreen,True,windup_fullscreen_True,13816,10854,2962
1,1,510\r\n',psychopy_pyglet,default,psychopy_pyglet_default,False,5,windup_fullscreen,True,windup_fullscreen_True,13558,11365,2193
2,2,510\r\n',psychopy_pyglet,default,psychopy_pyglet_default,False,5,windup_fullscreen,True,windup_fullscreen_True,16641,14228,2413
3,3,510\r\n',psychopy_pyglet,default,psychopy_pyglet_default,False,5,windup_fullscreen,True,windup_fullscreen_True,16638,12878,3760
4,4,510\r\n',psychopy_pyglet,default,psychopy_pyglet_default,False,5,windup_fullscreen,True,windup_fullscreen_True,16643,12652,3991
5,5,510\r\n',psychopy_pyglet,default,psychopy_pyglet_default,False,5,windup_fullscreen,True,windup_fullscreen_True,17613,13731,3882
6,6,510\r\n',psychopy_pyglet,default,psychopy_pyglet_default,False,5,windup_fullscreen,True,windup_fullscreen_True,13600,11168,2432
7,7,510\r\n',psychopy_pyglet,default,psychopy_pyglet_default,False,5,windup_fullscreen,True,windup_fullscreen_True,13604,11153,2451
8,8,510\r\n',psychopy_pyglet,default,psychopy_pyglet_default,False,5,windup_fullscreen,True,windup_fullscreen_True,15625,13208,2417
9,9,510\r\n',psychopy_pyglet,default,psychopy_pyglet_default,False,5,windup_fullscreen,True,windup_fullscreen_True,17614,13677,3937
10,10,510\r\n',psychopy_pyglet,default,psychopy_pyglet_default,False,5,windup_fullscreen,True,windup_fullscreen_True,14656,12244,2412
11,11,510\r\n',psychopy_pyglet,default,psychopy_pyglet_default,False,5,windup_fullscreen,True,windup_fullscreen_True,15628,13257,2371
12,12,510\r\n',psychopy_pyglet,default,psychopy_pyglet_default,False,5,windup_fullscreen,True,windup_fullscreen_True,16597,12607,3990
13,13,510\r\n',psychopy_pyglet,default,psychopy_pyglet_default,False,5,windup_fullscreen,True,windup_fullscreen_True,13180,10655,2525
