,id,threshold,framework,complexity,framework_complexity,fullscreen,fullscreen_mode,program,fw_running,program_fwrunning,ete,fw,diff
0,0,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,8110,2778,5332
1,1,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,8573,2661,5912
2,2,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,7644,2869,4775
3,3,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,7601,2031,5570
4,4,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,8657,2724,5933
5,5,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,7603,1962,5641
6,6,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,7600,2947,4653
7,7,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,7646,2723,4923
8,8,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,8617,2708,5909
9,9,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,5658,1712,3946
10,10,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,8615,2840,5775
11,11,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,7600,1969,5631
12,12,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,8657,2780,5877
13,13,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,7600,2592,5008
14,14,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,5615,1858,3757
15,15,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,7643,2667,4976
16,16,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,6630,2614,4016
17,17,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,7602,2798,4804
18,18,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,7684,2675,5009
19,19,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,6587,2571,4016
20,20,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,6630,2680,3950
21,21,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,8619,2730,5889
22,22,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,6632,2531,4101
23,23,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,7646,2735,4911
24,24,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,7604,2820,4784
25,25,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,7601,2549,5052
26,26,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,5658,1876,3782
27,27,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,8616,2826,5790
28,28,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,5615,1958,3657
29,29,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,7642,2128,5514
30,30,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,8613,2741,5872
31,31,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,7642,2671,4971
32,32,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,7643,2702,4941
33,33,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,7557,1929,5628
34,34,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,8659,2668,5991
35,35,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,8656,2715,5941
36,36,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,6123,1825,4298
37,37,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,8657,2782,5875
38,38,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,7603,1886,5717
39,39,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,7642,1849,5793
40,40,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,8614,2774,5840
41,41,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,8614,2101,6513
42,42,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,8656,2678,5978
43,43,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,6628,2512,4116
44,44,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,8617,2590,6027
45,45,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,8192,2809,5383
46,46,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,7135,2885,4250
47,47,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,8616,2632,5984
48,48,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,6629,2767,3862
49,49,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,8655,2819,5836
50,50,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,7601,2709,4892
51,51,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,8656,2624,6032
52,52,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,7601,1903,5698
53,53,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,7643,1956,5687
54,54,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,8614,2752,5862
55,55,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,7599,2766,4833
56,56,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,7642,1906,5736
57,57,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,7643,2616,5027
58,58,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,7602,2677,4925
59,59,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,6629,2764,3865
60,60,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,6630,2493,4137
61,61,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,7642,2613,5029
62,62,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,8615,2705,5910
63,63,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,6587,2513,4074
64,64,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,7647,2820,4827
65,65,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,6629,2699,3930
66,66,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,8613,2654,5959
67,67,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,7642,2778,4864
68,68,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,6629,2873,3756
69,69,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,7601,2080,5521
70,70,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,7178,2636,4542
71,71,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,8656,2672,5984
72,72,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,6589,2643,3946
73,73,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,8703,2715,5988
74,74,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,5615,1801,3814
75,75,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,7644,2781,4863
76,76,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,7644,2803,4841
77,77,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,7136,2812,4324
78,78,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,7599,1920,5679
79,79,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,8661,2630,6031
80,80,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,6632,2654,3978
81,81,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,7643,2699,4944
82,82,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,8616,2625,5991
83,83,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,7135,2674,4461
84,84,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,6629,2703,3926
85,85,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,7600,2711,4889
86,86,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,7645,2679,4966
87,87,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,8614,2740,5874
88,88,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,7642,1878,5764
89,89,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,8614,2559,6055
90,90,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,7644,1884,5760
91,91,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,7601,2285,5316
92,92,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,7643,2833,4810
93,93,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,6629,2725,3904
94,94,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,8614,2619,5995
95,95,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,8613,2667,5946
96,96,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,8656,2660,5996
97,97,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,6586,2604,3982
98,98,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,8655,2795,5860
99,99,508\r\n',GLEW_SDL,rects,GLEW_SDL_rects,True,3,getdbits,True,getdbits_True,8619,2653,5966
