,id,threshold,framework,complexity,framework_complexity,fullscreen,fullscreen_mode,program,fw_running,program_fwrunning,ete,fw,diff
0,0,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,19022,16709,2313
1,1,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,19596,17265,2331
2,2,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,19637,17222,2415
3,3,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,18628,16169,2459
4,4,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,18626,16204,2422
5,5,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,18586,16766,1820
6,6,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,19645,17461,2184
7,7,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,18627,16726,1901
8,8,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,18625,16369,2256
9,9,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,17615,15496,2119
10,10,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,18625,16143,2482
11,11,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,18626,18963,-337
12,12,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,18629,16258,2371
13,13,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,18590,16358,2232
14,14,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,17656,15816,1840
15,15,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,18627,15896,2731
16,16,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,19601,17486,2115
17,17,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,19638,17585,2053
18,18,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,19599,17533,2066
19,19,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,18164,15818,2346
20,20,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,18628,16848,1780
21,21,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,18628,17030,1598
22,22,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,18630,16382,2248
23,23,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,17617,19008,-1391
24,24,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,17614,15848,1766
25,25,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,19601,20644,-1043
26,26,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,18667,16263,2404
27,27,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,19604,17517,2087
28,28,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,18627,16613,2014
29,29,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,17653,15760,1893
30,30,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,18582,16662,1920
31,31,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,19644,20367,-723
32,32,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,19603,17716,1887
33,33,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,19642,16587,3055
34,34,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,19637,16759,2878
35,35,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,19600,18341,1259
36,36,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,18629,16599,2030
37,37,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,19176,20113,-937
38,38,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,18589,19719,-1130
39,39,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,17656,15977,1679
40,40,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,19595,17548,2047
41,41,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,19600,20646,-1046
42,42,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,17652,18598,-946
43,43,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,18626,16539,2087
44,44,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,18589,19689,-1100
45,45,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,19638,16723,2915
46,46,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,18628,16882,1746
47,47,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,18624,16651,1973
48,48,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,19640,18332,1308
49,49,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,20153,19064,1089
50,50,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,19599,17204,2395
51,51,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,18117,17453,664
52,52,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,18125,15847,2278
53,53,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,18627,17885,742
54,54,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,17656,17924,-268
55,55,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,18586,19718,-1132
56,56,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,18666,16725,1941
57,57,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,18121,16253,1868
58,58,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,19641,17757,1884
59,59,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,18625,16810,1815
60,60,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,19602,20578,-976
61,61,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,18624,17317,1307
62,62,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getpixel,True,getpixel_True,19596,18719,877
