,id,threshold,framework,complexity,framework_complexity,fullscreen,fullscreen_mode,program,fw_running,program_fwrunning,ete,fw,diff
0,0,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,7015,3269,3746
1,1,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,10601,6772,3829
2,2,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,7601,3607,3994
3,3,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,7600,3571,4029
4,4,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,6630,2574,4056
5,5,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,7643,3896,3747
6,6,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,6164,2883,3281
7,7,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,6629,2685,3944
8,8,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,7601,3657,3944
9,9,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,6633,3088,3545
10,10,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,6630,2659,3971
11,11,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,7601,3904,3697
12,12,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,7642,4042,3600
13,13,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,6630,2925,3705
14,14,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,7602,5819,1783
15,15,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,7642,4019,3623
16,16,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,7601,3500,4101
17,17,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,6671,3270,3401
18,18,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,6591,2995,3596
19,19,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,7643,4027,3616
20,20,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,7643,4030,3613
21,21,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,8617,2347,6270
22,22,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,7641,3890,3751
23,23,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,7600,3906,3694
24,24,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,7643,3912,3731
25,25,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,7600,3929,3671
26,26,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,7646,3679,3967
27,27,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,6629,2652,3977
28,28,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,6628,2781,3847
29,29,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,7644,2756,4888
30,30,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,6586,2439,4147
31,31,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,6629,3862,2767
32,32,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,6629,2620,4009
33,33,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,6630,2859,3771
34,34,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,7599,4000,3599
35,35,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,7643,4019,3624
36,36,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,7604,4697,2907
37,37,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,6670,3000,3670
38,38,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,8619,7069,1550
39,39,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,6165,2933,3232
40,40,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,8615,4583,4032
41,41,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,6629,3418,3211
42,42,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,6628,3426,3202
43,43,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,6587,2991,3596
44,44,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,6630,2586,4044
45,45,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,6672,3261,3411
46,46,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,6586,3324,3262
47,47,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,6628,2965,3663
48,48,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,6632,2799,3833
49,49,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,6630,2845,3785
50,50,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,7643,3800,3843
51,51,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,7599,3981,3618
52,52,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,6629,2838,3791
53,53,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,7605,3969,3636
54,54,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,6629,4228,2401
55,55,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,7642,5894,1748
56,56,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,8613,3920,4693
57,57,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,7642,2888,4754
58,58,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,7642,3900,3742
59,59,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,7601,2813,4788
60,60,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,8615,5000,3615
61,61,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,6672,3560,3112
62,62,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,9627,4481,5146
63,63,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,10600,8466,2134
64,64,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,8613,4545,4068
65,65,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,8656,4894,3762
66,66,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,6629,2674,3955
67,67,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,8617,5065,3552
68,68,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,6631,3066,3565
69,69,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,7601,3554,4047
70,70,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,8613,4492,4121
71,71,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,9670,3571,6099
72,72,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,7600,3676,3924
73,73,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,7643,3641,4002
74,74,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,7602,3026,4576
75,75,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,6629,3637,2992
76,76,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,7644,4769,2875
77,77,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,6590,2533,4057
78,78,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,7646,6725,921
79,79,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,6629,3521,3108
80,80,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,7135,3424,3711
81,81,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,6671,3027,3644
82,82,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,7604,3921,3683
83,83,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,7604,3619,3985
84,84,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,6629,3605,3024
85,85,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,9629,4686,4943
86,86,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,6630,2560,4070
87,87,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,6629,3004,3625
88,88,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,8618,3939,4679
89,89,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,10644,7674,2970
90,90,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,6629,2937,3692
91,91,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,7600,5848,1752
92,92,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,6628,3414,3214
93,93,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,6587,2604,3983
94,94,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,7684,4166,3518
95,95,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,7602,3999,3603
96,96,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,6629,2911,3718
97,97,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,8613,4861,3752
98,98,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,8618,3664,4954
99,99,509\r\n',pygame,default,pygame_default,True,2,getpixel,True,getpixel_True,7647,3886,3761
