,id,threshold,framework,complexity,framework_complexity,fullscreen,fullscreen_mode,program,fw_running,program_fwrunning,ete,fw,diff
0,0,509\r\n',SDL2_OpenGL,default,SDL2_OpenGL_default,False,3,getpixel,True,getpixel_True,5792,2175,3617
1,1,509\r\n',SDL2_OpenGL,default,SDL2_OpenGL_default,False,3,getpixel,True,getpixel_True,5531,1258,4273
2,2,509\r\n',SDL2_OpenGL,default,SDL2_OpenGL_default,False,3,getpixel,True,getpixel_True,5660,1993,3667
3,3,509\r\n',SDL2_OpenGL,default,SDL2_OpenGL_default,False,3,getpixel,True,getpixel_True,6629,2063,4566
4,4,509\r\n',SDL2_OpenGL,default,SDL2_OpenGL_default,False,3,getpixel,True,getpixel_True,5616,2099,3517
5,5,509\r\n',SDL2_OpenGL,default,SDL2_OpenGL_default,False,3,getpixel,True,getpixel_True,3630,1224,2406
6,6,509\r\n',SDL2_OpenGL,default,SDL2_OpenGL_default,False,3,getpixel,True,getpixel_True,5615,2095,3520
7,7,509\r\n',SDL2_OpenGL,default,SDL2_OpenGL_default,False,3,getpixel,True,getpixel_True,3630,1236,2394
8,8,509\r\n',SDL2_OpenGL,default,SDL2_OpenGL_default,False,3,getpixel,True,getpixel_True,5614,2148,3466
9,9,509\r\n',SDL2_OpenGL,default,SDL2_OpenGL_default,False,3,getpixel,True,getpixel_True,6629,2085,4544
10,10,509\r\n',SDL2_OpenGL,default,SDL2_OpenGL_default,False,3,getpixel,True,getpixel_True,4643,2143,2500
11,11,509\r\n',SDL2_OpenGL,default,SDL2_OpenGL_default,False,3,getpixel,True,getpixel_True,5615,2070,3545
12,12,509\r\n',SDL2_OpenGL,default,SDL2_OpenGL_default,False,3,getpixel,True,getpixel_True,5658,2104,3554
13,13,509\r\n',SDL2_OpenGL,default,SDL2_OpenGL_default,False,3,getpixel,True,getpixel_True,4602,2247,2355
14,14,509\r\n',SDL2_OpenGL,default,SDL2_OpenGL_default,False,3,getpixel,True,getpixel_True,5615,2065,3550
15,15,509\r\n',SDL2_OpenGL,default,SDL2_OpenGL_default,False,3,getpixel,True,getpixel_True,6164,2032,4132
16,16,509\r\n',SDL2_OpenGL,default,SDL2_OpenGL_default,False,3,getpixel,True,getpixel_True,6628,2080,4548
17,17,509\r\n',SDL2_OpenGL,default,SDL2_OpenGL_default,False,3,getpixel,True,getpixel_True,4644,2233,2411
18,18,509\r\n',SDL2_OpenGL,default,SDL2_OpenGL_default,False,3,getpixel,True,getpixel_True,5614,2056,3558
19,19,509\r\n',SDL2_OpenGL,default,SDL2_OpenGL_default,False,3,getpixel,True,getpixel_True,6629,2117,4512
20,20,509\r\n',SDL2_OpenGL,default,SDL2_OpenGL_default,False,3,getpixel,True,getpixel_True,3630,1325,2305
21,21,509\r\n',SDL2_OpenGL,default,SDL2_OpenGL_default,False,3,getpixel,True,getpixel_True,4601,2272,2329
22,22,509\r\n',SDL2_OpenGL,default,SDL2_OpenGL_default,False,3,getpixel,True,getpixel_True,6164,2073,4091
23,23,509\r\n',SDL2_OpenGL,default,SDL2_OpenGL_default,False,3,getpixel,True,getpixel_True,3629,1337,2292
24,24,509\r\n',SDL2_OpenGL,default,SDL2_OpenGL_default,False,3,getpixel,True,getpixel_True,6629,2047,4582
25,25,509\r\n',SDL2_OpenGL,default,SDL2_OpenGL_default,False,3,getpixel,True,getpixel_True,5615,2075,3540
26,26,509\r\n',SDL2_OpenGL,default,SDL2_OpenGL_default,False,3,getpixel,True,getpixel_True,5615,2076,3539
27,27,509\r\n',SDL2_OpenGL,default,SDL2_OpenGL_default,False,3,getpixel,True,getpixel_True,3630,1331,2299
