,id,threshold,framework,complexity,framework_complexity,fullscreen,fullscreen_mode,program,fw_running,program_fwrunning,ete,fw,diff
0,0,509\r\n',pygame,default,pygame_default,True,2,bitblt,True,bitblt_True,6801,2905,3896
1,1,509\r\n',pygame,default,pygame_default,True,2,bitblt,True,bitblt_True,7601,6200,1401
2,2,509\r\n',pygame,default,pygame_default,True,2,bitblt,True,bitblt_True,7643,3841,3802
3,3,509\r\n',pygame,default,pygame_default,True,2,bitblt,True,bitblt_True,10601,8293,2308
4,4,509\r\n',pygame,default,pygame_default,True,2,bitblt,True,bitblt_True,7601,4068,3533
5,5,509\r\n',pygame,default,pygame_default,True,2,bitblt,True,bitblt_True,7180,3152,4028
6,6,509\r\n',pygame,default,pygame_default,True,2,bitblt,True,bitblt_True,7643,6271,1372
7,7,509\r\n',pygame,default,pygame_default,True,2,bitblt,True,bitblt_True,7178,3769,3409
8,8,509\r\n',pygame,default,pygame_default,True,2,bitblt,True,bitblt_True,8575,5004,3571
9,9,509\r\n',pygame,default,pygame_default,True,2,bitblt,True,bitblt_True,6670,2954,3716
10,10,509\r\n',pygame,default,pygame_default,True,2,bitblt,True,bitblt_True,6587,3167,3420
11,11,509\r\n',pygame,default,pygame_default,True,2,bitblt,True,bitblt_True,6630,2942,3688
12,12,509\r\n',pygame,default,pygame_default,True,2,bitblt,True,bitblt_True,6671,3251,3420
13,13,509\r\n',pygame,default,pygame_default,True,2,bitblt,True,bitblt_True,6586,3044,3542
14,14,509\r\n',pygame,default,pygame_default,True,2,bitblt,True,bitblt_True,7647,3603,4044
15,15,509\r\n',pygame,default,pygame_default,True,2,bitblt,True,bitblt_True,6676,3225,3451
16,16,509\r\n',pygame,default,pygame_default,True,2,bitblt,True,bitblt_True,8613,6940,1673
17,17,509\r\n',pygame,default,pygame_default,True,2,bitblt,True,bitblt_True,6629,2648,3981
18,18,509\r\n',pygame,default,pygame_default,True,2,bitblt,True,bitblt_True,6629,2675,3954
19,19,509\r\n',pygame,default,pygame_default,True,2,bitblt,True,bitblt_True,7643,3953,3690
