,id,threshold,framework,complexity,framework_complexity,fullscreen,fullscreen_mode,program,fw_running,program_fwrunning,ete,fw,diff
0,0,509\r\n',pygame,rects,pygame_rects,True,2,windup_fullscreen,True,windup_fullscreen_True,35821,32343,3478
1,1,509\r\n',pygame,rects,pygame_rects,True,2,windup_fullscreen,True,windup_fullscreen_True,36629,35224,1405
2,2,509\r\n',pygame,rects,pygame_rects,True,2,windup_fullscreen,True,windup_fullscreen_True,36586,35262,1324
3,3,509\r\n',pygame,rects,pygame_rects,True,2,windup_fullscreen,True,windup_fullscreen_True,37636,35342,2294
4,4,509\r\n',pygame,rects,pygame_rects,True,2,windup_fullscreen,True,windup_fullscreen_True,36630,34649,1981
5,5,509\r\n',pygame,rects,pygame_rects,True,2,windup_fullscreen,True,windup_fullscreen_True,35611,32306,3305
6,6,509\r\n',pygame,rects,pygame_rects,True,2,windup_fullscreen,True,windup_fullscreen_True,35648,33174,2474
7,7,509\r\n',pygame,rects,pygame_rects,True,2,windup_fullscreen,True,windup_fullscreen_True,34598,31906,2692
8,8,509\r\n',pygame,rects,pygame_rects,True,2,windup_fullscreen,True,windup_fullscreen_True,35650,34494,1156
9,9,509\r\n',pygame,rects,pygame_rects,True,2,windup_fullscreen,True,windup_fullscreen_True,36583,35380,1203
10,10,509\r\n',pygame,rects,pygame_rects,True,2,windup_fullscreen,True,windup_fullscreen_True,38611,36250,2361
11,11,509\r\n',pygame,rects,pygame_rects,True,2,windup_fullscreen,True,windup_fullscreen_True,37641,35270,2371
12,12,509\r\n',pygame,rects,pygame_rects,True,2,windup_fullscreen,True,windup_fullscreen_True,36659,35002,1657
13,13,509\r\n',pygame,rects,pygame_rects,True,2,windup_fullscreen,True,windup_fullscreen_True,36616,35805,811
14,14,509\r\n',pygame,rects,pygame_rects,True,2,windup_fullscreen,True,windup_fullscreen_True,37592,35821,1771
15,15,509\r\n',pygame,rects,pygame_rects,True,2,windup_fullscreen,True,windup_fullscreen_True,37641,34953,2688
16,16,509\r\n',pygame,rects,pygame_rects,True,2,windup_fullscreen,True,windup_fullscreen_True,36621,34962,1659
17,17,509\r\n',pygame,rects,pygame_rects,True,2,windup_fullscreen,True,windup_fullscreen_True,35605,33789,1816
18,18,509\r\n',pygame,rects,pygame_rects,True,2,windup_fullscreen,True,windup_fullscreen_True,35613,34681,932
19,19,509\r\n',pygame,rects,pygame_rects,True,2,windup_fullscreen,True,windup_fullscreen_True,36627,33978,2649
20,20,509\r\n',pygame,rects,pygame_rects,True,2,windup_fullscreen,True,windup_fullscreen_True,37600,35164,2436
21,21,509\r\n',pygame,rects,pygame_rects,True,2,windup_fullscreen,True,windup_fullscreen_True,37639,36945,694
