,id,threshold,framework,complexity,framework_complexity,fullscreen,fullscreen_mode,program,fw_running,program_fwrunning,ete,fw,diff
0,0,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,18374,19267,-893
1,1,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,18584,16328,2256
2,2,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,19598,20712,-1114
3,3,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,19641,18407,1234
4,4,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,20575,18633,1942
5,5,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,19640,18707,933
6,6,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,19646,17549,2097
7,7,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,18589,18274,315
8,8,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,18671,19662,-991
9,9,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,18629,16875,1754
10,10,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,18586,16454,2132
11,11,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,19641,18080,1561
12,12,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,19599,20624,-1025
13,13,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,19640,20695,-1055
14,14,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,18625,18405,220
15,15,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,17660,16966,694
16,16,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,19597,16839,2758
17,17,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,17614,15499,2115
18,18,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,18631,18980,-349
19,19,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,18624,17734,890
20,20,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,18624,16555,2069
21,21,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,18628,17909,719
22,22,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,17613,18144,-531
23,23,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,18585,16941,1644
24,24,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,18666,16641,2025
25,25,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,19433,17458,1975
26,26,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,17823,15824,1999
27,27,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,18627,16702,1925
28,28,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,17615,18708,-1093
29,29,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,18623,16530,2093
30,30,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,19595,17118,2477
31,31,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,17654,15782,1872
32,32,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,18585,19648,-1063
33,33,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,18631,16784,1847
34,34,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,22651,20680,1971
35,35,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,19604,18817,787
36,36,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,19645,17033,2612
37,37,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,19136,17732,1404
38,38,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,19601,18521,1080
39,39,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,18666,18062,604
40,40,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,17616,16839,777
41,41,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,18631,16888,1743
42,42,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,17617,15810,1807
43,43,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,19595,19015,580
44,44,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,19643,17165,2478
45,45,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,18629,19458,-829
46,46,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,18632,16597,2035
47,47,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,18587,18045,542
48,48,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,18628,16431,2197
49,49,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,18631,16411,2220
50,50,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,18665,19577,-912
51,51,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,18585,16358,2227
52,52,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,18624,16756,1868
53,53,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,18079,20648,-2569
54,54,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,18162,15687,2475
55,55,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,18672,19566,-894
56,56,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,20609,18664,1945
57,57,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,19604,17408,2196
58,58,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,20618,18879,1739
59,59,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,17614,17203,411
60,60,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,18628,16348,2280
61,61,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,18631,16898,1733
62,62,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,17615,17181,434
63,63,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,18627,16902,1725
64,64,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,17610,17553,57
65,65,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,17659,18161,-502
66,66,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,18590,16857,1733
67,67,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,18623,16423,2200
68,68,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,18641,18080,561
69,69,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,19641,20623,-982
70,70,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,17573,19944,-2371
71,71,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,19642,18772,870
72,72,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,18628,16634,1994
73,73,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,17618,15778,1840
74,74,508\r\n',DirectX11,rects,DirectX11_rects,True,3,bitblt,True,bitblt_True,18629,16375,2254
