,id,threshold,framework,complexity,framework_complexity,fullscreen,fullscreen_mode,program,fw_running,program_fwrunning,ete,fw,diff
0,0,507\r\n',Qt6,default,Qt6_default,False,2,getpixel,True,getpixel_True,9678,6096,3582
1,1,507\r\n',Qt6,default,Qt6_default,False,2,getpixel,True,getpixel_True,9587,3498,6089
2,2,507\r\n',Qt6,default,Qt6_default,False,2,getpixel,True,getpixel_True,9628,3623,6005
3,3,507\r\n',Qt6,default,Qt6_default,False,2,getpixel,True,getpixel_True,9630,6140,3490
4,4,507\r\n',Qt6,default,Qt6_default,False,2,getpixel,True,getpixel_True,10600,4841,5759
5,5,507\r\n',Qt6,default,Qt6_default,False,2,getpixel,True,getpixel_True,9628,6100,3528
6,6,507\r\n',Qt6,default,Qt6_default,False,2,getpixel,True,getpixel_True,9628,6153,3475
7,7,507\r\n',Qt6,default,Qt6_default,False,2,getpixel,True,getpixel_True,10603,4819,5784
8,8,507\r\n',Qt6,default,Qt6_default,False,2,getpixel,True,getpixel_True,10641,4766,5875
9,9,507\r\n',Qt6,default,Qt6_default,False,2,getpixel,True,getpixel_True,10601,4861,5740
10,10,507\r\n',Qt6,default,Qt6_default,False,2,getpixel,True,getpixel_True,9671,3711,5960
11,11,507\r\n',Qt6,default,Qt6_default,False,2,getpixel,True,getpixel_True,9165,5762,3403
12,12,507\r\n',Qt6,default,Qt6_default,False,2,getpixel,True,getpixel_True,10600,4806,5794
13,13,507\r\n',Qt6,default,Qt6_default,False,2,getpixel,True,getpixel_True,9633,3531,6102
14,14,507\r\n',Qt6,default,Qt6_default,False,2,getpixel,True,getpixel_True,10601,4772,5829
15,15,507\r\n',Qt6,default,Qt6_default,False,2,getpixel,True,getpixel_True,10642,4825,5817
16,16,507\r\n',Qt6,default,Qt6_default,False,2,getpixel,True,getpixel_True,11616,5382,6234
17,17,507\r\n',Qt6,default,Qt6_default,False,2,getpixel,True,getpixel_True,10645,4784,5861
18,18,507\r\n',Qt6,default,Qt6_default,False,2,getpixel,True,getpixel_True,9627,6200,3427
19,19,507\r\n',Qt6,default,Qt6_default,False,2,getpixel,True,getpixel_True,8615,5110,3505
20,20,507\r\n',Qt6,default,Qt6_default,False,2,getpixel,True,getpixel_True,10601,4862,5739
21,21,507\r\n',Qt6,default,Qt6_default,False,2,getpixel,True,getpixel_True,10643,4783,5860
22,22,507\r\n',Qt6,default,Qt6_default,False,2,getpixel,True,getpixel_True,9629,5974,3655
23,23,507\r\n',Qt6,default,Qt6_default,False,2,getpixel,True,getpixel_True,10601,4836,5765
