,id,threshold,framework,complexity,framework_complexity,fullscreen,fullscreen_mode,program,fw_running,program_fwrunning,ete,fw,diff
0,0,510\r\n',psychopy_pyglet,default,psychopy_pyglet_default,True,3,getpixel,True,getpixel_True,6040,-1,6041
1,1,510\r\n',psychopy_pyglet,default,psychopy_pyglet_default,True,3,getpixel,True,getpixel_True,4601,-1,4602
2,2,510\r\n',psychopy_pyglet,default,psychopy_pyglet_default,True,3,getpixel,True,getpixel_True,5615,-1,5616
3,3,510\r\n',psychopy_pyglet,default,psychopy_pyglet_default,True,3,getpixel,True,getpixel_True,6121,-1,6122
4,4,510\r\n',psychopy_pyglet,default,psychopy_pyglet_default,True,3,getpixel,True,getpixel_True,4604,-1,4605
5,5,510\r\n',psychopy_pyglet,default,psychopy_pyglet_default,True,3,getpixel,True,getpixel_True,5577,-1,5578
6,6,510\r\n',psychopy_pyglet,default,psychopy_pyglet_default,True,3,getpixel,True,getpixel_True,5657,-1,5658
7,7,510\r\n',psychopy_pyglet,default,psychopy_pyglet_default,True,3,getpixel,True,getpixel_True,4601,-1,4602
8,8,510\r\n',psychopy_pyglet,default,psychopy_pyglet_default,True,3,getpixel,True,getpixel_True,4601,-1,4602
9,9,510\r\n',psychopy_pyglet,default,psychopy_pyglet_default,True,3,getpixel,True,getpixel_True,5615,-1,5616
10,10,510\r\n',psychopy_pyglet,default,psychopy_pyglet_default,True,3,getpixel,True,getpixel_True,4602,-1,4603
11,11,510\r\n',psychopy_pyglet,default,psychopy_pyglet_default,True,3,getpixel,True,getpixel_True,4179,-1,4180
12,12,510\r\n',psychopy_pyglet,default,psychopy_pyglet_default,True,3,getpixel,True,getpixel_True,5658,-1,5659
13,13,510\r\n',psychopy_pyglet,default,psychopy_pyglet_default,True,3,getpixel,True,getpixel_True,6123,-1,6124
14,14,510\r\n',psychopy_pyglet,default,psychopy_pyglet_default,True,3,getpixel,True,getpixel_True,5574,-1,5575
15,15,510\r\n',psychopy_pyglet,default,psychopy_pyglet_default,True,3,getpixel,True,getpixel_True,5615,-1,5616
16,16,510\r\n',psychopy_pyglet,default,psychopy_pyglet_default,True,3,getpixel,True,getpixel_True,4602,-1,4603
17,17,510\r\n',psychopy_pyglet,default,psychopy_pyglet_default,True,3,getpixel,True,getpixel_True,5616,-1,5617
18,18,510\r\n',psychopy_pyglet,default,psychopy_pyglet_default,True,3,getpixel,True,getpixel_True,6207,-1,6208
19,19,510\r\n',psychopy_pyglet,default,psychopy_pyglet_default,True,3,getpixel,True,getpixel_True,4602,-1,4603
20,20,510\r\n',psychopy_pyglet,default,psychopy_pyglet_default,True,3,getpixel,True,getpixel_True,5615,-1,5616
21,21,510\r\n',psychopy_pyglet,default,psychopy_pyglet_default,True,3,getpixel,True,getpixel_True,5577,-1,5578
22,22,510\r\n',psychopy_pyglet,default,psychopy_pyglet_default,True,3,getpixel,True,getpixel_True,5615,-1,5616
23,23,510\r\n',psychopy_pyglet,default,psychopy_pyglet_default,True,3,getpixel,True,getpixel_True,5573,-1,5574
24,24,510\r\n',psychopy_pyglet,default,psychopy_pyglet_default,True,3,getpixel,True,getpixel_True,4602,-1,4603
25,25,510\r\n',psychopy_pyglet,default,psychopy_pyglet_default,True,3,getpixel,True,getpixel_True,4601,-1,4602
26,26,510\r\n',psychopy_pyglet,default,psychopy_pyglet_default,True,3,getpixel,True,getpixel_True,4179,-1,4180
27,27,510\r\n',psychopy_pyglet,default,psychopy_pyglet_default,True,3,getpixel,True,getpixel_True,4602,-1,4603
28,28,510\r\n',psychopy_pyglet,default,psychopy_pyglet_default,True,3,getpixel,True,getpixel_True,5150,-1,5151
29,29,510\r\n',psychopy_pyglet,default,psychopy_pyglet_default,True,3,getpixel,True,getpixel_True,4644,-1,4645
30,30,510\r\n',psychopy_pyglet,default,psychopy_pyglet_default,True,3,getpixel,True,getpixel_True,4559,-1,4560
31,31,510\r\n',psychopy_pyglet,default,psychopy_pyglet_default,True,3,getpixel,True,getpixel_True,4643,-1,4644
