,id,threshold,framework,complexity,framework_complexity,fullscreen,fullscreen_mode,program,fw_running,program_fwrunning,ete,fw,diff
0,0,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,4097,2255,1842
1,1,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,3630,1456,2174
2,2,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,4600,2358,2242
3,3,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,4646,2559,2087
4,4,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,3630,1442,2188
5,5,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,4602,2324,2278
6,6,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,4647,2348,2299
7,7,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,4601,2417,2184
8,8,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,3632,1461,2171
9,9,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,4644,2150,2494
10,10,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,3587,1432,2155
11,11,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,4643,2487,2156
12,12,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,4644,2397,2247
13,13,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,4644,2424,2220
14,14,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,3630,1445,2185
15,15,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,5573,1444,4129
16,16,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,4643,2494,2149
17,17,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,3630,1388,2242
18,18,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,3629,1422,2207
19,19,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,5615,1385,4230
20,20,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,4601,2469,2132
21,21,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,4644,2376,2268
22,22,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,3629,1421,2208
23,23,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,4644,1932,2712
24,24,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,4601,2375,2226
25,25,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,5615,1500,4115
26,26,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,5656,1469,4187
27,27,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,5573,1476,4097
28,28,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,4644,2495,2149
29,29,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,4647,2262,2385
30,30,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,5657,1153,4504
31,31,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,5572,1131,4441
32,32,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,3632,1523,2109
33,33,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,4644,1232,3412
34,34,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,3629,1434,2195
35,35,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,3630,1348,2282
36,36,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,5615,1499,4116
37,37,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,4643,2518,2125
38,38,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,5615,1042,4573
39,39,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,5150,3026,2124
40,40,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,3632,1478,2154
41,41,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,4604,2550,2054
42,42,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,4644,2569,2075
43,43,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,3630,1469,2161
44,44,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,5573,1177,4396
45,45,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,5656,1477,4179
46,46,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,3672,1517,2155
47,47,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,4602,2369,2233
48,48,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,3629,1403,2226
49,49,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,4601,2137,2464
50,50,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,3629,1492,2137
51,51,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,5660,1520,4140
52,52,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,4601,1678,2923
53,53,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,4646,2378,2268
54,54,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,3629,1375,2254
55,55,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,5615,1379,4236
56,56,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,4601,2395,2206
57,57,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,5657,1383,4274
58,58,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,3587,1457,2130
59,59,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,5614,1308,4306
60,60,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,3629,1458,2171
61,61,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,4643,2312,2331
62,62,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,4601,2480,2121
63,63,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,4644,2447,2197
64,64,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,4643,2483,2160
65,65,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,4600,2448,2152
66,66,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,3714,1464,2250
67,67,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,4558,2067,2491
68,68,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,4643,2446,2197
69,69,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,4601,2445,2156
70,70,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,4643,1686,2957
71,71,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,4601,2431,2170
72,72,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,4644,2472,2172
73,73,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,3629,1439,2190
74,74,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,4646,2507,2139
75,75,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,4601,1828,2773
76,76,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,4643,2426,2217
77,77,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,3629,1442,2187
78,78,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,4601,2427,2174
79,79,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,4601,2496,2105
80,80,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,3671,1488,2183
81,81,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,4601,2426,2175
82,82,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,5615,1563,4052
83,83,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,3629,1464,2165
84,84,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,4643,2317,2326
85,85,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,4643,2394,2249
86,86,506\r\n',DirectX11,default,DirectX11_default,True,3,getpixel,True,getpixel_True,4602,2416,2186
