,id,threshold,framework,complexity,framework_complexity,fullscreen,fullscreen_mode,program,fw_running,program_fwrunning,ete,fw,diff
0,0,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getdbits,True,getdbits_True,19346,17531,1815
1,1,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getdbits,True,getdbits_True,19557,18703,854
2,2,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getdbits,True,getdbits_True,19642,17364,2278
3,3,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getdbits,True,getdbits_True,17610,15947,1663
4,4,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getdbits,True,getdbits_True,20657,21527,-870
5,5,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getdbits,True,getdbits_True,18583,17186,1397
6,6,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getdbits,True,getdbits_True,17615,15902,1713
7,7,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getdbits,True,getdbits_True,19638,17484,2154
8,8,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getdbits,True,getdbits_True,18624,16208,2416
9,9,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getdbits,True,getdbits_True,19642,17657,1985
10,10,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getdbits,True,getdbits_True,18624,17454,1170
11,11,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getdbits,True,getdbits_True,17614,17407,207
12,12,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getdbits,True,getdbits_True,18585,18576,9
13,13,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getdbits,True,getdbits_True,18627,16143,2484
14,14,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getdbits,True,getdbits_True,19643,18464,1179
15,15,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getdbits,True,getdbits_True,18628,16364,2264
16,16,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getdbits,True,getdbits_True,19645,16800,2845
17,17,508\r\n',DirectX11,rects,DirectX11_rects,True,3,getdbits,True,getdbits_True,18626,16317,2309
