,id,threshold,framework,complexity,framework_complexity,fullscreen,fullscreen_mode,program,fw_running,program_fwrunning,ete,fw,diff
0,0,508\r\n',DirectX11,default,DirectX11_default,False,2,bitblt,True,bitblt_True,5197,3143,2054
1,1,508\r\n',DirectX11,default,DirectX11_default,False,2,bitblt,True,bitblt_True,5614,1860,3754
2,2,508\r\n',DirectX11,default,DirectX11_default,False,2,bitblt,True,bitblt_True,6628,3019,3609
3,3,508\r\n',DirectX11,default,DirectX11_default,False,2,bitblt,True,bitblt_True,5616,1997,3619
4,4,508\r\n',DirectX11,default,DirectX11_default,False,2,bitblt,True,bitblt_True,6631,2733,3898
5,5,508\r\n',DirectX11,default,DirectX11_default,False,2,bitblt,True,bitblt_True,6628,2824,3804
6,6,508\r\n',DirectX11,default,DirectX11_default,False,2,bitblt,True,bitblt_True,5615,1939,3676
7,7,508\r\n',DirectX11,default,DirectX11_default,False,2,bitblt,True,bitblt_True,5657,2502,3155
8,8,508\r\n',DirectX11,default,DirectX11_default,False,2,bitblt,True,bitblt_True,6586,2622,3964
9,9,508\r\n',DirectX11,default,DirectX11_default,False,2,bitblt,True,bitblt_True,5657,1968,3689
10,10,508\r\n',DirectX11,default,DirectX11_default,False,2,bitblt,True,bitblt_True,6629,3050,3579
11,11,508\r\n',DirectX11,default,DirectX11_default,False,2,bitblt,True,bitblt_True,6588,2913,3675
12,12,508\r\n',DirectX11,default,DirectX11_default,False,2,bitblt,True,bitblt_True,5657,1846,3811
13,13,508\r\n',DirectX11,default,DirectX11_default,False,2,bitblt,True,bitblt_True,6123,2863,3260
14,14,508\r\n',DirectX11,default,DirectX11_default,False,2,bitblt,True,bitblt_True,5657,1854,3803
15,15,508\r\n',DirectX11,default,DirectX11_default,False,2,bitblt,True,bitblt_True,6628,3075,3553
16,16,508\r\n',DirectX11,default,DirectX11_default,False,2,bitblt,True,bitblt_True,6591,2692,3899
17,17,508\r\n',DirectX11,default,DirectX11_default,False,2,bitblt,True,bitblt_True,6673,2803,3870
18,18,508\r\n',DirectX11,default,DirectX11_default,False,2,bitblt,True,bitblt_True,6588,2917,3671
19,19,508\r\n',DirectX11,default,DirectX11_default,False,2,bitblt,True,bitblt_True,5657,1827,3830
20,20,508\r\n',DirectX11,default,DirectX11_default,False,2,bitblt,True,bitblt_True,5614,1900,3714
21,21,508\r\n',DirectX11,default,DirectX11_default,False,2,bitblt,True,bitblt_True,6629,2827,3802
22,22,508\r\n',DirectX11,default,DirectX11_default,False,2,bitblt,True,bitblt_True,5614,1989,3625
23,23,508\r\n',DirectX11,default,DirectX11_default,False,2,bitblt,True,bitblt_True,5656,2682,2974
24,24,508\r\n',DirectX11,default,DirectX11_default,False,2,bitblt,True,bitblt_True,5150,3107,2043
25,25,508\r\n',DirectX11,default,DirectX11_default,False,2,bitblt,True,bitblt_True,5615,1937,3678
26,26,508\r\n',DirectX11,default,DirectX11_default,False,2,bitblt,True,bitblt_True,5619,2446,3173
27,27,508\r\n',DirectX11,default,DirectX11_default,False,2,bitblt,True,bitblt_True,6629,2635,3994
28,28,508\r\n',DirectX11,default,DirectX11_default,False,2,bitblt,True,bitblt_True,5615,1815,3800
29,29,508\r\n',DirectX11,default,DirectX11_default,False,2,bitblt,True,bitblt_True,7644,1897,5747
30,30,508\r\n',DirectX11,default,DirectX11_default,False,2,bitblt,True,bitblt_True,6632,2671,3961
31,31,508\r\n',DirectX11,default,DirectX11_default,False,2,bitblt,True,bitblt_True,6633,2289,4344
32,32,508\r\n',DirectX11,default,DirectX11_default,False,2,bitblt,True,bitblt_True,6629,2713,3916
33,33,508\r\n',DirectX11,default,DirectX11_default,False,2,bitblt,True,bitblt_True,6628,3118,3510
34,34,508\r\n',DirectX11,default,DirectX11_default,False,2,bitblt,True,bitblt_True,5619,1910,3709
35,35,508\r\n',DirectX11,default,DirectX11_default,False,2,bitblt,True,bitblt_True,5618,1808,3810
36,36,508\r\n',DirectX11,default,DirectX11_default,False,2,bitblt,True,bitblt_True,6629,2886,3743
37,37,508\r\n',DirectX11,default,DirectX11_default,False,2,bitblt,True,bitblt_True,5615,2073,3542
38,38,508\r\n',DirectX11,default,DirectX11_default,False,2,bitblt,True,bitblt_True,6165,2843,3322
39,39,508\r\n',DirectX11,default,DirectX11_default,False,2,bitblt,True,bitblt_True,6628,2698,3930
40,40,508\r\n',DirectX11,default,DirectX11_default,False,2,bitblt,True,bitblt_True,6629,2754,3875
41,41,508\r\n',DirectX11,default,DirectX11_default,False,2,bitblt,True,bitblt_True,5616,2453,3163
42,42,508\r\n',DirectX11,default,DirectX11_default,False,2,bitblt,True,bitblt_True,5658,1955,3703
43,43,508\r\n',DirectX11,default,DirectX11_default,False,2,bitblt,True,bitblt_True,5614,1871,3743
44,44,508\r\n',DirectX11,default,DirectX11_default,False,2,bitblt,True,bitblt_True,5614,2029,3585
