,id,threshold,framework,complexity,framework_complexity,fullscreen,fullscreen_mode,program,fw_running,program_fwrunning,ete,fw,diff
0,0,508\r\n',DirectX11,default,DirectX11_default,False,2,getpixel,True,getpixel_True,6253,2326,3927
1,1,508\r\n',DirectX11,default,DirectX11_default,False,2,getpixel,True,getpixel_True,5615,1973,3642
2,2,508\r\n',DirectX11,default,DirectX11_default,False,2,getpixel,True,getpixel_True,6628,1960,4668
3,3,508\r\n',DirectX11,default,DirectX11_default,False,2,getpixel,True,getpixel_True,5616,2138,3478
4,4,508\r\n',DirectX11,default,DirectX11_default,False,2,getpixel,True,getpixel_True,5616,1793,3823
5,5,508\r\n',DirectX11,default,DirectX11_default,False,2,getpixel,True,getpixel_True,6631,2925,3706
6,6,508\r\n',DirectX11,default,DirectX11_default,False,2,getpixel,True,getpixel_True,6628,1787,4841
7,7,508\r\n',DirectX11,default,DirectX11_default,False,2,getpixel,True,getpixel_True,6629,2782,3847
8,8,508\r\n',DirectX11,default,DirectX11_default,False,2,getpixel,True,getpixel_True,6586,3826,2760
9,9,508\r\n',DirectX11,default,DirectX11_default,False,2,getpixel,True,getpixel_True,5656,1971,3685
10,10,508\r\n',DirectX11,default,DirectX11_default,False,2,getpixel,True,getpixel_True,5657,1805,3852
11,11,508\r\n',DirectX11,default,DirectX11_default,False,2,getpixel,True,getpixel_True,5615,1863,3752
12,12,508\r\n',DirectX11,default,DirectX11_default,False,2,getpixel,True,getpixel_True,5615,1794,3821
13,13,508\r\n',DirectX11,default,DirectX11_default,False,2,getpixel,True,getpixel_True,5615,2067,3548
14,14,508\r\n',DirectX11,default,DirectX11_default,False,2,getpixel,True,getpixel_True,5615,2020,3595
15,15,508\r\n',DirectX11,default,DirectX11_default,False,2,getpixel,True,getpixel_True,6629,2658,3971
16,16,508\r\n',DirectX11,default,DirectX11_default,False,2,getpixel,True,getpixel_True,6628,2898,3730
17,17,508\r\n',DirectX11,default,DirectX11_default,False,2,getpixel,True,getpixel_True,6629,3027,3602
18,18,508\r\n',DirectX11,default,DirectX11_default,False,2,getpixel,True,getpixel_True,6630,2916,3714
19,19,508\r\n',DirectX11,default,DirectX11_default,False,2,getpixel,True,getpixel_True,6629,3004,3625
20,20,508\r\n',DirectX11,default,DirectX11_default,False,2,getpixel,True,getpixel_True,5615,1825,3790
21,21,508\r\n',DirectX11,default,DirectX11_default,False,2,getpixel,True,getpixel_True,6629,2916,3713
22,22,508\r\n',DirectX11,default,DirectX11_default,False,2,getpixel,True,getpixel_True,5616,2622,2994
23,23,508\r\n',DirectX11,default,DirectX11_default,False,2,getpixel,True,getpixel_True,5657,1871,3786
24,24,508\r\n',DirectX11,default,DirectX11_default,False,2,getpixel,True,getpixel_True,5615,1816,3799
25,25,508\r\n',DirectX11,default,DirectX11_default,False,2,getpixel,True,getpixel_True,6630,2804,3826
26,26,508\r\n',DirectX11,default,DirectX11_default,False,2,getpixel,True,getpixel_True,5614,2101,3513
27,27,508\r\n',DirectX11,default,DirectX11_default,False,2,getpixel,True,getpixel_True,6629,2687,3942
28,28,508\r\n',DirectX11,default,DirectX11_default,False,2,getpixel,True,getpixel_True,6629,2989,3640
29,29,508\r\n',DirectX11,default,DirectX11_default,False,2,getpixel,True,getpixel_True,6631,2782,3849
30,30,508\r\n',DirectX11,default,DirectX11_default,False,2,getpixel,True,getpixel_True,5615,1827,3788
31,31,508\r\n',DirectX11,default,DirectX11_default,False,2,getpixel,True,getpixel_True,5615,2613,3002
32,32,508\r\n',DirectX11,default,DirectX11_default,False,2,getpixel,True,getpixel_True,6629,1409,5220
33,33,508\r\n',DirectX11,default,DirectX11_default,False,2,getpixel,True,getpixel_True,5616,1878,3738
34,34,508\r\n',DirectX11,default,DirectX11_default,False,2,getpixel,True,getpixel_True,6629,2773,3856
