,id,framework,complexity,program,ete,fw,diff
35,35,javaswing,rects,getdbits_fw_False,147944,0,147944
36,36,javaswing,rects,getdbits_fw_False,84340,0,84340
37,37,javaswing,rects,getdbits_fw_False,88616,0,88616
38,38,javaswing,rects,getdbits_fw_False,89492,0,89492
39,39,javaswing,rects,getdbits_fw_False,98008,0,98008
40,40,javaswing,rects,getdbits_fw_False,84464,0,84464
41,41,javaswing,rects,getdbits_fw_False,90552,0,90552
42,42,javaswing,rects,getdbits_fw_False,98340,0,98340
43,43,javaswing,rects,getdbits_fw_False,102844,0,102844
44,44,javaswing,rects,getdbits_fw_False,149196,0,149196
45,45,javaswing,rects,getdbits_fw_False,88300,0,88300
46,46,javaswing,rects,getdbits_fw_False,92344,0,92344
47,47,javaswing,rects,getdbits_fw_False,86024,0,86024
48,48,javaswing,rects,getdbits_fw_False,84448,0,84448
49,49,javaswing,rects,getdbits_fw_False,79976,0,79976
50,50,javaswing,rects,getdbits_fw_False,92548,0,92548
51,51,javaswing,rects,getdbits_fw_False,91976,0,91976
52,52,javaswing,rects,getdbits_fw_False,92292,0,92292
53,53,javaswing,rects,getdbits_fw_False,135816,0,135816
54,54,javaswing,rects,getdbits_fw_False,79188,0,79188
55,55,javaswing,rects,getdbits_fw_False,272040,0,272040
56,56,javaswing,rects,getdbits_fw_False,82112,0,82112
57,57,javaswing,rects,getdbits_fw_False,81928,0,81928
58,58,javaswing,rects,getdbits_fw_False,91000,0,91000
59,59,javaswing,rects,getdbits_fw_False,89884,0,89884
60,60,javaswing,rects,getdbits_fw_False,75984,0,75984
61,61,javaswing,rects,getdbits_fw_False,88984,0,88984
62,62,javaswing,rects,getdbits_fw_False,141772,0,141772
63,63,javaswing,rects,getdbits_fw_False,94436,0,94436
64,64,javaswing,rects,getdbits_fw_False,84564,0,84564
65,65,javaswing,rects,getdbits_fw_False,90280,0,90280
66,66,javaswing,rects,getdbits_fw_False,87188,0,87188
67,67,javaswing,rects,getdbits_fw_False,86284,0,86284
68,68,javaswing,rects,getdbits_fw_False,103308,0,103308
69,69,javaswing,rects,getdbits_fw_False,88148,0,88148
70,70,javaswing,rects,getdbits_fw_False,95808,0,95808
71,71,javaswing,rects,getdbits_fw_False,146916,0,146916
72,72,javaswing,rects,getdbits_fw_False,81820,0,81820
73,73,javaswing,rects,getdbits_fw_False,88832,0,88832
74,74,javaswing,rects,getdbits_fw_False,86816,0,86816
75,75,javaswing,rects,getdbits_fw_False,191032,0,191032
76,76,javaswing,rects,getdbits_fw_False,90892,0,90892
77,77,javaswing,rects,getdbits_fw_False,88420,0,88420
78,78,javaswing,rects,getdbits_fw_False,70676,0,70676
79,79,javaswing,rects,getdbits_fw_False,92072,0,92072
80,80,javaswing,rects,getdbits_fw_False,61864,0,61864
81,81,javaswing,rects,getdbits_fw_False,88924,0,88924
82,82,javaswing,rects,getdbits_fw_False,73476,0,73476
83,83,javaswing,rects,getdbits_fw_False,83592,0,83592
84,84,javaswing,rects,getdbits_fw_False,98900,0,98900
85,85,javaswing,rects,getdbits_fw_False,94924,0,94924
86,86,javaswing,rects,getdbits_fw_False,75264,0,75264
87,87,javaswing,rects,getdbits_fw_False,76876,0,76876
88,88,javaswing,rects,getdbits_fw_False,78336,0,78336
89,89,javaswing,rects,getdbits_fw_False,180948,0,180948
90,90,javaswing,rects,getdbits_fw_False,56892,0,56892
91,91,javaswing,rects,getdbits_fw_False,74192,0,74192
92,92,javaswing,rects,getdbits_fw_False,77896,0,77896
93,93,javaswing,rects,getdbits_fw_False,82820,0,82820
94,94,javaswing,rects,getdbits_fw_False,100804,0,100804
95,95,javaswing,rects,getdbits_fw_False,97100,0,97100
96,96,javaswing,rects,getdbits_fw_False,82544,0,82544
97,97,javaswing,rects,getdbits_fw_False,63764,0,63764
98,98,javaswing,rects,getdbits_fw_False,79748,0,79748
99,99,javaswing,rects,getdbits_fw_False,164024,0,164024
